Cell_ID	Cluster	Trajectory_ID	Pseudo_time	X_coord	Y_coord	SR_Value	SR_Category	cell	sub
Cell_3023	1	1	NA	-3.20068216706943	-2.56192651906362	0.529816914233379	Low	Cell_3023	1
Cell_3024	1	1	NA	-2.30660673287587	-3.23043701343613	0.665174611611292	Low	Cell_3024	1
Cell_3025	1	1	NA	-9.15064158401169	-4.11461745877271	0.888382000965066	High	Cell_3025	1
Cell_3026	3	1	NA	-1.71022652790407	9.35206598977195	0.920229672570713	High	Cell_3026	1
Cell_3027	1	1	NA	-1.38399739151664	-2.36905901682163	0.935290765133686	High	Cell_3027	1
Cell_3028	1	1	NA	-0.739963714600686	-1.22699820416811	0.976520950789563	High	Cell_3028	1
Cell_3029	1	1	NA	-4.03972266575138	-4.00860596100418	0.691977876238525	Medium	Cell_3029	1
Cell_303	1	1	NA	-1.38856660359215	-3.24067627897201	0.889532941393554	High	Cell_303	1
Cell_3030	1	1	NA	-0.212264780816288	0.176607097723572	0.975315983290784	High	Cell_3030	1
Cell_3031	1	1	NA	-1.91531620645833	-2.55290534839512	0.852052312809974	High	Cell_3031	1
Cell_3032	1	1	NA	-1.65926790773963	-4.56043885475987	0.710990696912631	Medium	Cell_3032	1
Cell_3033	2	1	NA	3.07604018280531	1.08655362436483	0.695658046985045	Medium	Cell_3033	1
Cell_3034	3	1	NA	2.02842518845943	7.76447411558363	0.60528337280266	Low	Cell_3034	1
Cell_3035	3	1	NA	2.60494743985955	7.52436406076249	0.876240090467036	High	Cell_3035	1
Cell_3036	1	1	NA	-1.22100640154744	-1.83554481799464	0.722538925241679	Medium	Cell_3036	1
Cell_3037	1	1	NA	2.51644035795661	-2.32397357955236	0.726657421211712	Medium	Cell_3037	1
Cell_3038	1	1	NA	-3.43844807838451	-3.27596120012339	0.541625429643318	Low	Cell_3038	1
Cell_3039	1	1	NA	0.978113089150408	-0.897409018959353	0.682584514375776	Medium	Cell_3039	1
Cell_304	2	1	NA	2.14218964840143	-0.0457402919661807	0.864695325959474	High	Cell_304	1
Cell_3040	1	1	NA	-8.36129253747543	-3.69503079772509	0.947476452914998	High	Cell_3040	1
Cell_3041	2	1	NA	4.38258324023427	3.14563573631533	0.772218922968023	Medium	Cell_3041	1
Cell_3042	1	1	NA	-1.31381478185325	-1.57260306010179	0.515413533197716	Low	Cell_3042	1
Cell_3043	1	1	NA	0.538678804711558	-1.49577300630398	0.694216541596688	Medium	Cell_3043	1
Cell_3044	2	1	NA	4.56996312107615	2.20438539846242	0.556697622989304	Low	Cell_3044	1
Cell_3045	2	1	NA	3.24714719367723	4.49666120966931	0.638627229491249	Low	Cell_3045	1
Cell_3046	1	1	NA	-4.77786109445734	-4.61737810000863	0.859759915503673	High	Cell_3046	1
Cell_3047	2	1	NA	1.4663001075583	-0.276322659344029	0.688012592494488	Medium	Cell_3047	1
Cell_3048	2	1	NA	3.00628689991144	5.11638918718308	0.817229977226816	Medium	Cell_3048	1
Cell_3049	2	1	NA	3.94184217497162	0.708732383161873	0.748373896232806	Medium	Cell_3049	1
Cell_305	1	1	NA	-6.31279136054459	-4.10694312664453	0.815065926406533	Medium	Cell_305	1
Cell_3050	1	1	NA	-4.74488738664955	-3.75966316505881	0.903743228875101	High	Cell_3050	1
Cell_3051	2	1	NA	3.33922401599939	2.04690628894266	0.791094204061665	Medium	Cell_3051	1
Cell_3052	2	1	NA	2.88092897616366	-0.124346132169522	0.586006401688792	Low	Cell_3052	1
Cell_3053	1	1	NA	-4.38609977071985	-3.88069302659185	0.968645519809797	High	Cell_3053	1
Cell_3054	1	1	NA	0.589391998061374	-4.31228972362792	0.526905437349342	Low	Cell_3054	1
Cell_3055	1	1	NA	-1.5982334081308	-1.41166539318586	0.543616093578748	Low	Cell_3055	1
Cell_3056	3	1	NA	1.71674977136242	8.25160753407151	0.920779002830386	High	Cell_3056	1
Cell_3057	1	1	NA	-0.570807720697253	-3.38935557347836	0.710444630472921	Medium	Cell_3057	1
Cell_3058	1	1	NA	3.83051432205713	-7.61718861746581	0.858743026386946	High	Cell_3058	1
Cell_3059	1	1	NA	-6.57859052265287	-4.29497532115714	0.868075365549885	High	Cell_3059	1
Cell_306	1	1	NA	0.622208777379191	-2.09616114551662	0.740455414983444	Medium	Cell_306	1
Cell_3060	3	1	NA	3.19751520994268	5.78744390226999	0.993735272553749	High	Cell_3060	1
Cell_3061	1	1	NA	-0.707055754265667	-1.60355112565406	0.980483559775166	High	Cell_3061	1
Cell_3062	2	1	NA	3.52041093408376	2.80862511125379	0.570896867197007	Low	Cell_3062	1
Cell_3063	1	1	NA	-9.07179559890851	-4.14415783034476	0.832475657924078	Medium	Cell_3063	1
Cell_3064	2	1	NA	3.08707226588876	0.0931059545979825	0.516577121103182	Low	Cell_3064	1
Cell_3065	2	1	NA	3.70260427435237	5.45055861336631	0.747256675269455	Medium	Cell_3065	1
Cell_3066	3	1	NA	2.20112965288454	7.82763875764274	0.895676211337559	High	Cell_3066	1
Cell_3067	3	1	NA	4.08801756649585	5.76824004733523	0.689604876795784	Medium	Cell_3067	1
Cell_3068	2	1	NA	1.88059728691365	-1.80608542122139	0.974149680696428	High	Cell_3068	1
Cell_3069	2	1	NA	3.08345808043659	2.56711359900123	0.830337890191004	Medium	Cell_3069	1
Cell_307	1	1	NA	1.20567003937163	-1.49890910915382	0.57831842568703	Low	Cell_307	1
Cell_3070	3	1	NA	3.38841974024237	5.86910162501778	0.716382547630928	Medium	Cell_3070	1
Cell_3071	2	1	NA	2.88345300983338	-0.155135045844525	0.919341299100779	High	Cell_3071	1
Cell_3072	1	1	NA	-1.45973051907494	-4.0030952822281	0.902349361451343	High	Cell_3072	1
Cell_3073	1	1	NA	0.172048088763442	-3.11074918073911	0.713531152578071	Medium	Cell_3073	1
Cell_3074	1	1	NA	-2.62463495062314	-2.56795262396086	0.664695254759863	Low	Cell_3074	1
Cell_3075	1	1	NA	0.845477493727008	-3.56615559925693	0.782520256470889	Medium	Cell_3075	1
Cell_3076	1	1	NA	1.21939074928562	-1.30007427526006	0.930614585988224	High	Cell_3076	1
Cell_3077	2	1	NA	3.56395377240708	4.64899298879427	0.792935512377881	Medium	Cell_3077	1
Cell_3078	1	1	NA	-4.33179932199467	-4.3714107195142	0.822560064145364	Medium	Cell_3078	1
Cell_3079	1	1	NA	-3.32868873594961	-2.62545903106449	0.883542034775019	High	Cell_3079	1
Cell_308	2	1	NA	2.67864815243811	-0.363949835661359	0.504107759916224	Low	Cell_308	1
Cell_3080	1	1	NA	-5.43953704828761	-4.34454452689784	0.846428512013517	High	Cell_3080	1
Cell_3081	1	1	NA	-2.90770202879608	-3.17588670603677	0.933398841414601	High	Cell_3081	1
Cell_3082	3	1	NA	2.91525817266771	6.24532781444986	0.547348776133731	Low	Cell_3082	1
Cell_3083	2	1	NA	2.78049631636986	-0.430788793391624	0.804969647084363	Medium	Cell_3083	1
Cell_3084	1	1	NA	-1.4638646998974	-3.0264076484242	0.620437394827604	Low	Cell_3084	1
Cell_3085	1	1	NA	-4.20475244439174	-4.28486307159415	0.734820829471573	Medium	Cell_3085	1
Cell_3086	2	1	NA	3.80183256942588	1.73262938138463	0.64196104335133	Low	Cell_3086	1
Cell_3087	2	1	NA	3.81791652608344	3.49598946059551	0.959220639313571	High	Cell_3087	1
Cell_3088	1	1	NA	-5.74329907529804	-3.93907798096798	0.69987202459015	Medium	Cell_3088	1
Cell_3089	1	1	NA	-4.71484044213249	-4.16428262758939	0.782672330155037	Medium	Cell_3089	1
Cell_309	1	1	NA	-0.896447103707391	-2.12380066800195	0.726229197112843	Medium	Cell_309	1
Cell_3090	2	1	NA	5.11293263515307	3.63135986587112	0.540438506170176	Low	Cell_3090	1
Cell_3091	1	1	NA	-0.291127847110657	-0.973808667166901	0.971350092440844	High	Cell_3091	1
Cell_3092	1	1	NA	1.00576935013482	-3.04726500986252	0.867889302666299	High	Cell_3092	1
Cell_3093	2	1	NA	2.60004785223805	0.427121609030546	0.737656108103693	Medium	Cell_3093	1
Cell_3094	1	1	NA	-0.547365511705043	-1.56601424882742	0.590921624330804	Low	Cell_3094	1
Cell_3095	1	1	NA	-0.145124072388439	-2.326738691774	0.865183440269902	High	Cell_3095	1
Cell_3096	1	1	NA	0.26926352498389	-1.38626412127147	0.80731352197472	Medium	Cell_3096	1
Cell_3097	1	1	NA	-5.00917464763965	-3.790099655595	0.530520795029588	Low	Cell_3097	1
Cell_3098	3	1	NA	3.34205810393174	5.84467105694624	0.526647691614926	Low	Cell_3098	1
Cell_3099	1	1	NA	1.15326628267557	-2.38547574140073	0.727628157474101	Medium	Cell_3099	1
Cell_31	2	1	NA	3.26952686516746	5.09472178917671	0.981512116268277	High	Cell_31	1
Cell_310	3	1	NA	1.25231405451436	8.64917168015546	0.746146664372645	Medium	Cell_310	1
Cell_3100	2	1	NA	3.01105477573789	-0.630646913112897	0.590481068473309	Low	Cell_3100	1
Cell_3101	3	1	NA	2.8823284340323	7.10689931418617	0.745652962010354	Medium	Cell_3101	1
Cell_3102	1	1	NA	-6.31154124837349	-3.86850112861623	0.990935724112205	High	Cell_3102	1
Cell_3103	3	1	NA	1.83199128717667	8.30791045581999	0.612061053630896	Low	Cell_3103	1
Cell_3104	2	1	NA	1.97730272417398	-0.77951204612483	0.856264327652752	High	Cell_3104	1
Cell_3105	2	1	NA	3.02313169432766	1.07179266782705	0.575063029653393	Low	Cell_3105	1
Cell_3106	3	1	NA	1.34015639619854	8.61832092205992	0.762862919713371	Medium	Cell_3106	1
Cell_3107	1	1	NA	-9.30069760933884	-4.23579621212266	0.914237911696546	High	Cell_3107	1
Cell_3108	2	1	NA	3.35990267652478	4.59429357968688	0.563430272159167	Low	Cell_3108	1
Cell_3109	1	1	NA	0.411754760311761	-1.0528655521966	0.909841640852392	High	Cell_3109	1
Cell_311	2	1	NA	3.28590839533418	3.16616299611987	0.694793555769138	Medium	Cell_311	1
Cell_3110	1	1	NA	0.183590511548463	-4.43941936613358	0.623001708183438	Low	Cell_3110	1
Cell_3111	1	1	NA	-3.6794727572908	-3.12895336303551	0.548508982756175	Low	Cell_3111	1
Cell_3112	2	1	NA	3.58716980376888	1.54725549268884	0.581850726739503	Low	Cell_3112	1
Cell_3113	3	1	NA	3.14857191835944	6.78324778564074	0.832177601987496	Medium	Cell_3113	1
Cell_3114	1	1	NA	-0.986787500449826	0.568309038547741	0.838714058394544	High	Cell_3114	1
Cell_3115	2	1	NA	2.35639739379734	-0.0905178000035601	0.566475938074291	Low	Cell_3115	1
Cell_3116	1	1	NA	0.487488859923946	-2.51466491549077	0.989761992357671	High	Cell_3116	1
Cell_3117	2	1	NA	4.12476003978342	3.58229363769773	0.573306237813085	Low	Cell_3117	1
Cell_3118	1	1	NA	-1.34242516375831	-4.6513271074874	0.970908376970328	High	Cell_3118	1
Cell_3119	2	1	NA	2.47681507410069	0.93244364358051	0.850175872445107	High	Cell_3119	1
Cell_312	3	1	NA	2.77920301432539	6.93769497938462	0.732332970947027	Medium	Cell_312	1
Cell_3120	2	1	NA	3.71025726441035	3.66296167038961	0.783981451764703	Medium	Cell_3120	1
Cell_3121	2	1	NA	1.56605183921383	0.859098350246929	0.623174494714476	Low	Cell_3121	1
Cell_3122	2	1	NA	2.16326488386562	-0.21941614721892	0.670435766223818	Medium	Cell_3122	1
Cell_3123	2	1	NA	2.38116342856931	0.678736104938057	0.919880972709507	High	Cell_3123	1
Cell_3124	3	1	NA	3.22187703487555	6.36666531841208	0.960760733112693	High	Cell_3124	1
Cell_3125	3	1	NA	1.4259976550385	8.16675171790318	0.757682443596423	Medium	Cell_3125	1
Cell_3126	2	1	NA	3.71784756887869	4.77003906119243	0.9440560991643	High	Cell_3126	1
Cell_3127	3	1	NA	1.90677063571668	8.25749839453787	0.852036101510748	High	Cell_3127	1
Cell_3128	3	1	NA	1.68199996444855	8.27641146328555	0.711881394847296	Medium	Cell_3128	1
Cell_3129	1	1	NA	-7.05613832341827	-4.0384151763317	0.650134551688097	Low	Cell_3129	1
Cell_313	1	1	NA	-5.77351528643706	-4.67148334046499	0.856639500358142	High	Cell_313	1
Cell_3130	1	1	NA	-1.59342844017221	-3.21727079332893	0.9816922203172	High	Cell_3130	1
Cell_3131	3	1	NA	-1.12172390264559	9.24276301236232	0.562410298036411	Low	Cell_3131	1
Cell_3132	2	1	NA	2.78619726422292	2.15419599014861	0.840170266455971	High	Cell_3132	1
Cell_3133	2	1	NA	2.76547320370103	5.59728437358039	0.90991957182996	High	Cell_3133	1
Cell_3134	1	1	NA	-2.51927463880347	-2.64096249326267	0.608137410948984	Low	Cell_3134	1
Cell_3135	1	1	NA	-0.537803352887788	-2.66510927192439	0.797043589525856	Medium	Cell_3135	1
Cell_3136	1	1	NA	-3.36900207944773	-2.13990094784617	0.580847965320572	Low	Cell_3136	1
Cell_3137	1	1	NA	-5.43129243142354	-4.36593214829442	0.702763259760104	Medium	Cell_3137	1
Cell_3138	1	1	NA	-0.436403139269769	-1.30155073286205	0.619442549534142	Low	Cell_3138	1
Cell_3139	1	1	NA	-2.56337839404193	-2.8491245220222	0.763799422769807	Medium	Cell_3139	1
Cell_314	2	1	NA	3.46945973163989	2.71240638552537	0.527650963165797	Low	Cell_314	1
Cell_3140	1	1	NA	-0.440726542585765	-1.9604281441318	0.835477400571108	High	Cell_3140	1
Cell_3141	3	1	NA	3.34472122783536	5.85419122047482	0.953782485099509	High	Cell_3141	1
Cell_3142	2	1	NA	3.87923446431768	2.72555474897186	0.666398591245525	Low	Cell_3142	1
Cell_3143	1	1	NA	-6.79840636808304	-3.56338604726451	0.621268249698915	Low	Cell_3143	1
Cell_3144	1	1	NA	-2.01154659425497	-0.483886903034328	0.6549943680875	Low	Cell_3144	1
Cell_3145	1	1	NA	-1.17588373127667	-2.43324184011922	0.613402767456137	Low	Cell_3145	1
Cell_3146	2	1	NA	3.44867648803207	2.27345830798165	0.56150156725198	Low	Cell_3146	1
Cell_3147	1	1	NA	-1.74253701422803	-4.19423033676129	0.633877812768333	Low	Cell_3147	1
Cell_3148	2	1	NA	4.37815720415488	3.16699601308484	0.961826818529516	High	Cell_3148	1
Cell_3149	2	1	NA	2.97903668056794	1.2267656701634	0.528242079773918	Low	Cell_3149	1
Cell_315	2	1	NA	2.36162248618683	-0.665856477111485	0.677391548757441	Medium	Cell_315	1
Cell_3150	1	1	NA	2.47544822361968	-2.54499299230741	0.750727573409677	Medium	Cell_3150	1
Cell_3151	2	1	NA	2.35789415398305	0.382976971638617	0.896892968099564	High	Cell_3151	1
Cell_3152	1	1	NA	-5.77604516413837	-3.6134431446345	0.918963672593236	High	Cell_3152	1
Cell_3153	1	1	NA	-4.49953596212957	-3.7664508058348	0.788136834162287	Medium	Cell_3153	1
Cell_3154	2	1	NA	3.31871710908393	1.62510367672116	0.620925044990145	Low	Cell_3154	1
Cell_3155	2	1	NA	3.46272045991031	1.71467664234229	0.791031112428755	Medium	Cell_3155	1
Cell_3156	2	1	NA	3.40490766831554	1.32919499398791	0.56875778362155	Low	Cell_3156	1
Cell_3157	2	1	NA	4.97499866902638	3.8639779462554	0.741356162005104	Medium	Cell_3157	1
Cell_3158	1	1	NA	-1.90503524963868	-0.0390394027936746	0.546842806390487	Low	Cell_3158	1
Cell_3159	2	1	NA	3.65581169120616	4.81766514154765	0.652484763995744	Low	Cell_3159	1
Cell_316	1	1	NA	-7.21832807191922	-4.58663981771431	0.901406136457808	High	Cell_316	1
Cell_3160	3	1	NA	0.596556682266067	8.83161944908424	0.838352677295916	High	Cell_3160	1
Cell_3161	3	1	NA	3.14970657478468	6.93984281287275	0.602567494148389	Low	Cell_3161	1
Cell_3162	1	1	NA	0.1834312383706	-4.52298479119659	0.697459253016859	Medium	Cell_3162	1
Cell_3163	1	1	NA	0.923626689024097	-1.96154906758056	0.901426553027704	High	Cell_3163	1
Cell_3164	3	1	NA	0.352721904184305	8.99466605326752	0.61416034726426	Low	Cell_3164	1
Cell_3165	1	1	NA	1.5027551762022	-2.95172070802712	0.538453758927062	Low	Cell_3165	1
Cell_3166	2	1	NA	3.81703881554982	1.73604578955805	0.889112453907728	High	Cell_3166	1
Cell_3167	2	1	NA	3.80885508901352	3.56326682042967	0.835069848340936	High	Cell_3167	1
Cell_3168	1	1	NA	-3.39823551848853	-3.0024817117476	0.755554836825468	Medium	Cell_3168	1
Cell_3169	1	1	NA	-3.39249045351495	-3.87691055778014	0.607001030119136	Low	Cell_3169	1
Cell_317	2	1	NA	3.41977821674846	1.8818183274612	0.917854418512434	High	Cell_317	1
Cell_3170	3	1	NA	0.716118293168855	8.88589536310545	0.593846649397165	Low	Cell_3170	1
Cell_3171	1	1	NA	-4.48238179020496	-4.19339098705749	0.80557358788792	Medium	Cell_3171	1
Cell_3172	2	1	NA	3.06921554274426	2.10932094452394	0.519370744819753	Low	Cell_3172	1
Cell_3173	3	1	NA	0.788591976582141	8.83697817937644	0.614720276673324	Low	Cell_3173	1
Cell_3174	3	1	NA	-0.256184118557581	8.98595913938333	0.911968944827095	High	Cell_3174	1
Cell_3175	1	1	NA	0.998332568631785	-0.422240964690536	0.650184124941006	Low	Cell_3175	1
Cell_3176	3	1	NA	2.31451300175085	7.47826505477067	0.508045904687606	Low	Cell_3176	1
Cell_3177	1	1	NA	-2.37649144959333	-3.79543355598791	0.980791795882396	High	Cell_3177	1
Cell_3178	1	1	NA	-6.57979952044818	-3.82229429663302	0.543873346759938	Low	Cell_3178	1
Cell_3179	3	1	NA	3.07911902525164	6.72637385137587	0.874011698528193	High	Cell_3179	1
Cell_318	1	1	NA	0.430559403689804	-4.3640406259234	0.61887470248621	Low	Cell_318	1
Cell_3180	1	1	NA	-0.974396656598629	-1.60582728072993	0.918004106264561	High	Cell_3180	1
Cell_3181	2	1	NA	3.18653486603144	1.95221242551352	0.507990267360583	Low	Cell_3181	1
Cell_3182	2	1	NA	3.54893740335248	0.0570613711820041	0.926430749124847	High	Cell_3182	1
Cell_3183	3	1	NA	2.73506462199325	7.09099557544684	0.775148632586934	Medium	Cell_3183	1
Cell_3184	2	1	NA	3.33814643526415	-0.0680082042837334	0.669843704206869	Medium	Cell_3184	1
Cell_3185	1	1	NA	0.59851248543321	-0.306939256342446	0.662850935943425	Low	Cell_3185	1
Cell_3186	2	1	NA	3.70652343522308	4.695948728873	0.819610056001693	Medium	Cell_3186	1
Cell_3187	2	1	NA	2.43068502032796	-1.00355434676244	0.563923648325726	Low	Cell_3187	1
Cell_3188	1	1	NA	-0.961502471179015	0.537289994363845	0.655560550745577	Low	Cell_3188	1
Cell_3189	1	1	NA	1.43775436800546	-2.33329910525283	0.791541303275153	Medium	Cell_3189	1
Cell_319	3	1	NA	-1.30635518060978	9.23059073759067	0.676993051311001	Medium	Cell_319	1
Cell_3190	1	1	NA	0.304756147027456	-2.70929750143208	0.879598119296134	High	Cell_3190	1
Cell_3191	2	1	NA	3.5426045272321	2.88203954656595	0.775851570884697	Medium	Cell_3191	1
Cell_3192	1	1	NA	0.971370656265237	-2.06951264278233	0.843893652665429	High	Cell_3192	1
Cell_3193	1	1	NA	-4.0613836229641	-2.75557543824175	0.685632168781012	Medium	Cell_3193	1
Cell_3194	1	1	NA	1.03615936070882	-0.478565261821698	0.953373428434134	High	Cell_3194	1
Cell_3195	1	1	NA	-1.2010357730718	-3.8515584119727	0.987867661868222	High	Cell_3195	1
Cell_3196	1	1	NA	1.30536934376209	-1.09435292840454	0.883047090726905	High	Cell_3196	1
Cell_3197	1	1	NA	-5.24573859296618	-3.38189883560262	0.506133056827821	Low	Cell_3197	1
Cell_3198	2	1	NA	2.71013560329927	0.476396258849039	0.761301987920888	Medium	Cell_3198	1
Cell_3199	3	1	NA	1.05200368927326	8.77571516776517	0.899523125728592	High	Cell_3199	1
Cell_32	1	1	NA	1.09768453750841	-1.61156701934817	0.951149522559717	High	Cell_32	1
Cell_320	1	1	NA	-2.4453708922704	-3.69194078648401	0.928442710079253	High	Cell_320	1
Cell_3200	1	1	NA	-1.34812851515944	-4.87201190125325	0.603727785171941	Low	Cell_3200	1
Cell_3201	1	1	NA	3.76850494412434	-8.05138311019777	0.693140891962685	Medium	Cell_3201	1
Cell_3202	3	1	NA	2.62399693859401	7.36701200196541	0.771191389416344	Medium	Cell_3202	1
Cell_3203	3	1	NA	1.99867617447851	7.91167277769626	0.872126541100442	High	Cell_3203	1
Cell_3204	2	1	NA	2.74750866603796	-0.144821943732109	0.666666215867735	Low	Cell_3204	1
Cell_3205	1	1	NA	-2.69262156468434	-4.24497926192885	0.662457619095221	Low	Cell_3205	1
Cell_3206	1	1	NA	-4.64712458591354	-3.29090759700843	0.711871518404223	Medium	Cell_3206	1
Cell_3207	1	1	NA	-4.3078905759788	-4.36171856369814	0.638150674523786	Low	Cell_3207	1
Cell_3208	3	1	NA	3.39359939232457	6.63371319398438	0.813045074813999	Medium	Cell_3208	1
Cell_3209	1	1	NA	0.377855036422718	-3.82845762339497	0.521798922447488	Low	Cell_3209	1
Cell_321	2	1	NA	4.01604468863653	3.32795976765722	0.926881686900742	High	Cell_321	1
Cell_3210	1	1	NA	0.638951946332904	-0.589180691239217	0.80326739337761	Medium	Cell_3210	1
Cell_3211	2	1	NA	4.00494750739944	0.808651834178677	0.708524548448622	Medium	Cell_3211	1
Cell_3212	2	1	NA	2.38967217155196	0.0905404392501976	0.521809511235915	Low	Cell_3212	1
Cell_3213	2	1	NA	4.1468481721173	4.13918846147452	0.996703870245256	High	Cell_3213	1
Cell_3214	2	1	NA	3.84346488340791	5.41584671883775	0.813280520495027	Medium	Cell_3214	1
Cell_3215	1	1	NA	-7.36899015078178	-4.04183687207197	0.91942007583566	High	Cell_3215	1
Cell_3216	1	1	NA	-2.64396812961573	-3.41807189471847	0.698542314930819	Medium	Cell_3216	1
Cell_3217	3	1	NA	0.233247477323387	8.98918203641422	0.97654449287802	High	Cell_3217	1
Cell_3218	1	1	NA	0.486887975161892	-2.77552983014267	0.68919889011886	Medium	Cell_3218	1
Cell_3219	1	1	NA	-4.10771273013415	-3.05208991963213	0.909947543754242	High	Cell_3219	1
Cell_322	2	1	NA	2.80099774065529	1.05976117361944	0.647947727702558	Low	Cell_322	1
Cell_3220	2	1	NA	3.28319430120228	0.621942429594303	0.503613275708631	Low	Cell_3220	1
Cell_3221	2	1	NA	4.07961749193293	2.45762169528282	0.936871327110566	High	Cell_3221	1
Cell_3222	2	1	NA	3.70942631951083	2.97783630855236	0.536971996771172	Low	Cell_3222	1
Cell_3223	2	1	NA	3.42519328272686	3.69587168096234	0.908352125436068	High	Cell_3223	1
Cell_3224	2	1	NA	3.28805921651359	2.66326629442776	0.793021518271416	Medium	Cell_3224	1
Cell_3225	1	1	NA	-1.64089565066054	-2.91354882657976	0.841373177245259	High	Cell_3225	1
Cell_3226	2	1	NA	1.68166988428709	0.754288721767507	0.857078861794434	High	Cell_3226	1
Cell_3227	3	1	NA	3.58664822468007	6.8617433035966	0.64005263929721	Low	Cell_3227	1
Cell_3228	1	1	NA	-0.345139355199062	-2.85061113374386	0.836756779113784	High	Cell_3228	1
Cell_3229	1	1	NA	-1.94832689114504	-3.16654844660459	0.64851968921721	Low	Cell_3229	1
Cell_323	2	1	NA	3.22664505380777	-0.297900694399665	0.573524162289687	Low	Cell_323	1
Cell_3230	1	1	NA	-2.1214330892592	-2.92926811864993	0.785522887366824	Medium	Cell_3230	1
Cell_3231	3	1	NA	3.92076323257609	6.06824400818722	0.527353090699762	Low	Cell_3231	1
Cell_3232	3	1	NA	0.32654272675887	8.78216011737542	0.673804208403453	Medium	Cell_3232	1
Cell_3233	1	1	NA	-5.94549308444276	-4.14503474949591	0.748839542153291	Medium	Cell_3233	1
Cell_3234	2	1	NA	1.80369644817776	0.965122621465198	0.765844492358156	Medium	Cell_3234	1
Cell_3235	1	1	NA	-2.86423080259548	-3.03053602774483	0.907884188694879	High	Cell_3235	1
Cell_3236	3	1	NA	3.49382545229118	5.84396140804224	0.755163233261555	Medium	Cell_3236	1
Cell_3237	3	1	NA	1.01554475325109	8.74595368197818	0.924472900805995	High	Cell_3237	1
Cell_3238	2	1	NA	3.92764568563578	3.77023121582669	0.797096431604587	Medium	Cell_3238	1
Cell_3239	2	1	NA	2.76631856732735	-0.0930587120191594	0.768947645672597	Medium	Cell_3239	1
Cell_324	2	1	NA	1.82784911083982	-0.440888788787535	0.851996030658484	High	Cell_324	1
Cell_3240	1	1	NA	-4.92264803008757	-4.5780045552684	0.813520206720568	Medium	Cell_3240	1
Cell_3241	2	1	NA	3.03924427086471	1.47899818901648	0.645986904739402	Low	Cell_3241	1
Cell_3242	1	1	NA	1.1753261825916	-0.217764450321096	0.783619569148868	Medium	Cell_3242	1
Cell_3243	2	1	NA	2.67242924696431	0.566250360085718	0.999749991227873	High	Cell_3243	1
Cell_3244	1	1	NA	-5.84065112283341	-4.56452427488668	0.960226984228939	High	Cell_3244	1
Cell_3245	1	1	NA	-0.106223582842142	-1.69891122943608	0.884671596926637	High	Cell_3245	1
Cell_3246	2	1	NA	4.18706342138057	4.22911304678805	0.921866355813108	High	Cell_3246	1
Cell_3247	2	1	NA	1.68341395702061	1.53170313824683	0.961139934253879	High	Cell_3247	1
Cell_3248	3	1	NA	3.32739089293348	6.41647559126316	0.800395068363287	Medium	Cell_3248	1
Cell_3249	2	1	NA	3.53650290000086	4.69949619934238	0.68390096409712	Medium	Cell_3249	1
Cell_325	1	1	NA	-7.34339394899762	-4.08059564185373	0.551903344108723	Low	Cell_325	1
Cell_3250	1	1	NA	-1.65877974309562	-2.39507680772195	0.87350175040774	High	Cell_3250	1
Cell_3251	2	1	NA	3.49192087447063	0.547218056970703	0.742430369602516	Medium	Cell_3251	1
Cell_3252	1	1	NA	3.804665872354	-7.57024213594612	0.502405411214568	Low	Cell_3252	1
Cell_3253	1	1	NA	-1.69347049733131	-0.658388884846141	0.836571222869679	High	Cell_3253	1
Cell_3254	1	1	NA	0.632450538347817	-3.87859102842408	0.701823789277114	Medium	Cell_3254	1
Cell_3255	2	1	NA	2.65143929325081	-0.784000285312685	0.976591017330065	High	Cell_3255	1
Cell_3256	2	1	NA	4.20035260330509	2.20415045196817	0.567185709718615	Low	Cell_3256	1
Cell_3257	1	1	NA	-5.05599612773128	-3.95410442553059	0.688859972753562	Medium	Cell_3257	1
Cell_3258	1	1	NA	-5.35779567197678	-4.15484919570711	0.949928516405635	High	Cell_3258	1
Cell_3259	2	1	NA	2.20454129540059	0.307975694920042	0.901670504943468	High	Cell_3259	1
Cell_326	1	1	NA	-2.9654916569941	-3.24357159749492	0.516863886499777	Low	Cell_326	1
Cell_3260	2	1	NA	3.06998635373417	0.255233701033678	0.753213671967387	Medium	Cell_3260	1
Cell_3261	3	1	NA	0.461769987372234	8.84806137518556	0.509046867955476	Low	Cell_3261	1
Cell_3262	1	1	NA	-8.92562609957593	-4.0803618121956	0.625136565999128	Low	Cell_3262	1
Cell_3263	2	1	NA	2.40691707292814	0.297666022196846	0.652994074858725	Low	Cell_3263	1
Cell_3264	1	1	NA	0.560697099137632	-2.33113038233469	0.830862019909546	Medium	Cell_3264	1
Cell_3265	1	1	NA	-1.03691228578966	-2.14432799111087	0.549088499508798	Low	Cell_3265	1
Cell_3266	2	1	NA	4.03385007410711	2.78750779357079	0.982645225478336	High	Cell_3266	1
Cell_3267	1	1	NA	1.3269641381383	-0.919338852533616	0.933611828950234	High	Cell_3267	1
Cell_3268	1	1	NA	-7.21269400816519	-4.49169607028091	0.642431285581551	Low	Cell_3268	1
Cell_3269	2	1	NA	2.24660861892302	-0.0698116273275963	0.717343618976884	Medium	Cell_3269	1
Cell_327	2	1	NA	1.88881507612165	-0.592318031725154	0.999702263972722	High	Cell_327	1
