Cell_ID	SR_Value	SR_Category
Cell_1607	0.937765860930085	High
Cell_1608	0.564004544983618	Low
Cell_1609	0.804415701772086	Medium
Cell_1610	0.734783436637372	Medium
Cell_1611	0.778645542799495	Medium
Cell_1612	0.865196392289363	High
Cell_1613	0.734929344384	Medium
Cell_1614	0.994305029511452	High
Cell_1615	0.992334192269482	High
Cell_1616	0.696642340510152	Medium
Cell_1617	0.804423568770289	Medium
Cell_1618	0.672741865040734	Medium
Cell_1619	0.718556281062774	Medium
Cell_1620	0.61456598166842	Low
Cell_1621	0.503036124049686	Low
Cell_1622	0.511938444105908	Low
Cell_1623	0.529379214160144	Low
Cell_1624	0.882287822547369	High
Cell_1625	0.734522002749145	Medium
Cell_1626	0.925415940117091	High
Cell_1627	0.790859695291147	Medium
Cell_1628	0.593444131198339	Low
Cell_1629	0.804530489258468	Medium
Cell_1630	0.946670866571367	High
Cell_1631	0.897160582942888	High
Cell_1632	0.752046416979283	Medium
Cell_1633	0.711514136870392	Medium
Cell_1634	0.827190643874928	Medium
Cell_1635	0.94386925722938	High
Cell_1636	0.946008235565387	High
Cell_1637	0.589195268927142	Low
Cell_1638	0.628751212381758	Low
Cell_1639	0.556719252374023	Low
Cell_1640	0.898579479311593	High
Cell_1641	0.554769244394265	Low
Cell_1642	0.914535847376101	High
Cell_1643	0.885523148463108	High
Cell_1644	0.971844702260569	High
Cell_1645	0.733478796784766	Medium
Cell_1646	0.969927823753096	High
Cell_1647	0.89259147120174	High
Cell_1648	0.937303937505931	High
Cell_1649	0.697231326717883	Medium
Cell_1650	0.54984958039131	Low
Cell_1651	0.638480710214935	Low
Cell_1652	0.861111025558785	High
Cell_1653	0.678152589709498	Medium
Cell_1654	0.691355941700749	Medium
Cell_1655	0.515984325436875	Low
Cell_1656	0.760722643462941	Medium
Cell_1657	0.560538955149241	Low
Cell_1658	0.942592088249512	High
Cell_1659	0.537323149503209	Low
Cell_1660	0.892113973386586	High
Cell_1661	0.927066151285544	High
Cell_1662	0.518589085317217	Low
Cell_1663	0.637571754748933	Low
Cell_1664	0.821034974534996	Medium
Cell_1665	0.892539179767482	High
Cell_1666	0.700031355954707	Medium
Cell_1667	0.967651164857671	High
Cell_1668	0.695258485386148	Medium
Cell_1669	0.71197965356987	Medium
Cell_1670	0.643210850539617	Low
Cell_1671	0.805874204263091	Medium
Cell_1672	0.779406369314529	Medium
Cell_1673	0.519983567530289	Low
Cell_1674	0.872640973422676	High
Cell_1675	0.603243710356764	Low
Cell_1676	0.828247982542962	Medium
Cell_1677	0.761207335628569	Medium
Cell_1678	0.816718292422593	Medium
Cell_1679	0.80878156691324	Medium
Cell_1680	0.642447773716412	Low
Cell_1681	0.611903611221351	Low
Cell_1682	0.769509677658789	Medium
Cell_1683	0.998185988632031	High
Cell_1684	0.664458268438466	Low
Cell_1685	0.661668044165708	Low
Cell_1686	0.517661758931354	Low
Cell_1687	0.762805926264264	Medium
Cell_1688	0.798403457505628	Medium
Cell_1689	0.871043329592794	High
Cell_1690	0.976418564794585	High
Cell_1691	0.74481061892584	Medium
Cell_1692	0.541643672739156	Low
Cell_1693	0.629963999497704	Low
Cell_1694	0.93742331280373	High
Cell_1695	0.926029568188824	High
Cell_1696	0.921452332288027	High
Cell_1697	0.973451837315224	High
Cell_1698	0.826340817380697	Medium
Cell_1699	0.744077782612294	Medium
Cell_1700	0.593878350337036	Low
Cell_1701	0.856516530388035	High
Cell_1702	0.54253498534672	Low
Cell_1703	0.730599702801555	Medium
Cell_1704	0.967953653307632	High
Cell_1705	0.922646833932959	High
Cell_1706	0.858093358459882	High
Cell_1707	0.561903174151666	Low
Cell_1708	0.797413730644621	Medium
Cell_1709	0.994926400715485	High
Cell_1710	0.8077042439254	Medium
Cell_1711	0.636538833496161	Low
Cell_1712	0.531853421591222	Low
Cell_1713	0.536151637788862	Low
Cell_1714	0.936755607021041	High
Cell_1715	0.681412498350255	Medium
Cell_1716	0.972811074578203	High
Cell_1717	0.779159469995648	Medium
Cell_1718	0.756330575444736	Medium
Cell_1719	0.97388583177235	High
Cell_1720	0.554900797782466	Low
Cell_1721	0.909453775268048	High
Cell_1722	0.688671053387225	Medium
Cell_1723	0.778320523910224	Medium
Cell_1724	0.656935593346134	Low
Cell_1725	0.541171440156177	Low
Cell_1726	0.889968771138228	High
Cell_1727	0.596617364208214	Low
Cell_1728	0.827792733791284	Medium
Cell_1729	0.717573526664637	Medium
Cell_1730	0.598574163275771	Low
Cell_1731	0.997330211102962	High
Cell_1732	0.723371433210559	Medium
Cell_1733	0.515713332104497	Low
Cell_1734	0.968508279067464	High
Cell_1735	0.935491977143101	High
Cell_1736	0.800623141694814	Medium
Cell_1737	0.649507728172466	Low
Cell_1738	0.904673137585633	High
Cell_1739	0.976071192533709	High
Cell_1740	0.926026985631324	High
Cell_1741	0.5636548679322	Low
Cell_1742	0.984441174892709	High
Cell_1743	0.778550504357554	Medium
Cell_1744	0.502682223683223	Low
Cell_1745	0.567881959839724	Low
Cell_1746	0.502923550782725	Low
Cell_1747	0.908437031088397	High
Cell_1748	0.891081793932244	High
Cell_1749	0.965533142909408	High
Cell_1750	0.684344941168092	Medium
Cell_1751	0.987227437086403	High
Cell_1752	0.911871840944514	High
Cell_1753	0.893724431633018	High
Cell_1754	0.811412917333655	Medium
Cell_1755	0.983677464420907	High
Cell_1756	0.749959245324135	Medium
Cell_1757	0.946847799816169	High
Cell_1758	0.700521623482928	Medium
Cell_1759	0.723770804819651	Medium
Cell_1760	0.967889541061595	High
Cell_1761	0.841666098684072	High
Cell_1762	0.509081565076485	Low
Cell_1763	0.5827633588342	Low
Cell_1764	0.747917249449529	Medium
Cell_1765	0.713267614017241	Medium
Cell_1766	0.996026560314931	High
Cell_1767	0.944475061958656	High
Cell_1768	0.672877685632557	Medium
Cell_1769	0.852922062505968	High
Cell_1770	0.954362343531102	High
Cell_1771	0.838146443595178	High
Cell_1772	0.819550135638565	Medium
Cell_1773	0.574802263523452	Low
Cell_1774	0.800562695018016	Medium
Cell_1775	0.636375617934391	Low
Cell_1776	0.72892668552231	Medium
Cell_1777	0.611126546631567	Low
Cell_1778	0.627460758434609	Low
Cell_1779	0.826843863585964	Medium
Cell_1780	0.73599658056628	Medium
Cell_1781	0.580481517827138	Low
Cell_1782	0.636040167300962	Low
Cell_1783	0.856478046509437	High
Cell_1784	0.806676826090552	Medium
Cell_1785	0.566060983110219	Low
Cell_1786	0.535003626602702	Low
Cell_1787	0.983132506487891	High
Cell_1788	0.684135138988495	Medium
Cell_1789	0.838727042311803	High
Cell_1790	0.922975865192711	High
Cell_1791	0.620825192658231	Low
Cell_1792	0.517575495527126	Low
Cell_1793	0.797620118362829	Medium
Cell_1794	0.918095564004034	High
Cell_1795	0.681124605122022	Medium
Cell_1796	0.666094266693108	Low
Cell_1797	0.822368165361695	Medium
Cell_1798	0.979307568399236	High
Cell_1799	0.798101814230904	Medium
Cell_1800	0.755140008986928	Medium
Cell_1801	0.577632067957893	Low
Cell_1802	0.922925502760336	High
Cell_1803	0.607190212816931	Low
Cell_1804	0.834936622413807	High
Cell_1805	0.80887822562363	Medium
Cell_1806	0.524999888497405	Low
Cell_1807	0.974699387792498	High
Cell_1808	0.791276015806943	Medium
Cell_1809	0.930477168527432	High
Cell_1810	0.75923362467438	Medium
Cell_1811	0.633063741726801	Low
Cell_1812	0.798688831739128	Medium
Cell_1813	0.897788042086177	High
Cell_1814	0.844643018790521	High
Cell_1815	0.740315822302364	Medium
Cell_1816	0.732964694383554	Medium
Cell_1817	0.809206167585216	Medium
Cell_1818	0.72463525715284	Medium
Cell_1819	0.801353766350076	Medium
Cell_1820	0.502304487046786	Low
Cell_1821	0.997497256263159	High
Cell_1822	0.703231224208139	Medium
Cell_1823	0.558975818566978	Low
Cell_1824	0.934769547660835	High
Cell_1825	0.770096478285268	Medium
Cell_1826	0.940798833966255	High
Cell_1827	0.518769919523038	Low
Cell_1828	0.94071698107291	High
Cell_1829	0.861174834892154	High
Cell_1830	0.884905148297548	High
Cell_1831	0.931796854478307	High
Cell_1832	0.750371051602997	Medium
Cell_1833	0.962932012160309	High
Cell_1834	0.604037335142493	Low
Cell_1835	0.513552796910517	Low
Cell_1836	0.657896536053158	Low
Cell_1837	0.830056124832481	Medium
Cell_1838	0.65734565036837	Low
Cell_1839	0.972230693907477	High
Cell_1840	0.889485289924778	High
Cell_1841	0.669715623138472	Medium
Cell_1842	0.740823132335208	Medium
Cell_1843	0.707997399382293	Medium
Cell_1844	0.888166949735023	High
Cell_1845	0.742713502957486	Medium
Cell_1846	0.507649552077055	Low
Cell_1847	0.821225647581741	Medium
Cell_1848	0.617414992419071	Low
Cell_1849	0.873512941529043	High
Cell_1850	0.647803687257692	Low
Cell_1851	0.953109095804393	High
Cell_1852	0.926662008976564	High
Cell_1853	0.730981888482347	Medium
Cell_1854	0.535674124141224	Low
Cell_1855	0.788901862222701	Medium
Cell_1856	0.789789667003788	Medium
Cell_1857	0.996788388467394	High
Cell_1858	0.667637207196094	Medium
Cell_1859	0.833400887087919	High
Cell_1860	0.969278000993654	High
Cell_1861	0.787428417475894	Medium
Cell_1862	0.845855706953444	High
Cell_1863	0.544879293534905	Low
Cell_1864	0.933229622314684	High
Cell_1865	0.750569698400795	Medium
Cell_1866	0.611628142069094	Low
Cell_1867	0.706209620810114	Medium
Cell_1868	0.943153139785863	High
Cell_1869	0.747796718613245	Medium
Cell_1870	0.836376863881014	High
Cell_1871	0.64125221897848	Low
Cell_1872	0.908529151463881	High
Cell_1873	0.6230497272918	Low
Cell_1874	0.684823096962646	Medium
Cell_1875	0.617762197507545	Low
Cell_1876	0.96787846297957	High
Cell_1877	0.707538414164446	Medium
Cell_1878	0.568724702694453	Low
Cell_1879	0.957182361511514	High
Cell_1880	0.673820688039996	Medium
Cell_1881	0.926465437863953	High
Cell_1882	0.571317589376122	Low
Cell_1883	0.679716435493901	Medium
Cell_1884	0.622752533759922	Low
Cell_1885	0.522952973260544	Low
Cell_1886	0.89227395108901	High
Cell_1887	0.599585867254063	Low
Cell_1888	0.695925122126937	Medium
Cell_1889	0.66178112232592	Low
Cell_1890	0.801052952534519	Medium
Cell_1891	0.770635839784518	Medium
Cell_1892	0.995411866344512	High
Cell_1893	0.626895524561405	Low
Cell_1894	0.867634946596809	High
Cell_1895	0.988804080523551	High
Cell_1896	0.779023120878264	Medium
Cell_1897	0.696354079758748	Medium
Cell_1898	0.912344629643485	High
Cell_1899	0.556192230433226	Low
Cell_1900	0.767888952046633	Medium
Cell_1901	0.721915792440996	Medium
Cell_1902	0.636978606344201	Low
Cell_1903	0.578678767895326	Low
Cell_1904	0.935919036855921	High
Cell_1905	0.781022428185679	Medium
Cell_1906	0.775344879133627	Medium
Cell_1907	0.796182642807253	Medium
Cell_1908	0.863906431361102	High
Cell_1909	0.819462642306462	Medium
Cell_1910	0.807225082418881	Medium
Cell_1911	0.526208425289951	Low
Cell_1912	0.782578876474872	Medium
Cell_1913	0.793670690152794	Medium
Cell_1914	0.814283537562005	Medium
Cell_1915	0.810945322504267	Medium
Cell_1916	0.541135021019727	Low
Cell_1917	0.538821306079626	Low
Cell_1918	0.843547344906256	High
Cell_1919	0.915151796187274	High
Cell_1920	0.572954937582836	Low
Cell_1921	0.891765036154538	High
Cell_1922	0.743225039565004	Medium
Cell_1923	0.994632552727126	High
Cell_1924	0.749552477267571	Medium
Cell_1925	0.781130267539993	Medium
Cell_1926	0.689128510304727	Medium
Cell_1927	0.759318598662503	Medium
Cell_1928	0.537141896085814	Low
Cell_1929	0.769236172083765	Medium
Cell_1930	0.980530500411987	High
Cell_1931	0.763905069790781	Medium
Cell_1932	0.718579725944437	Medium
Cell_1933	0.516133498284034	Low
Cell_1934	0.518867090344429	Low
Cell_1935	0.523674146970734	Low
Cell_1936	0.580479517811909	Low
Cell_1937	0.734548696666025	Medium
Cell_1938	0.902961987419985	High
Cell_1939	0.640298758051358	Low
Cell_1940	0.877391992602497	High
Cell_1941	0.760912907426246	Medium
Cell_1942	0.644473596592434	Low
Cell_1943	0.508688600733876	Low
Cell_1944	0.834174764924683	High
Cell_1945	0.53348798234947	Low
Cell_1946	0.918193213408813	High
Cell_1947	0.567671577911824	Low
Cell_1948	0.827939054230228	Medium
Cell_1949	0.918973864405416	High
Cell_1950	0.628823998034932	Low
Cell_1951	0.567997642559931	Low
Cell_1952	0.881744207115844	High
Cell_1953	0.605998116661794	Low
Cell_1954	0.633984799613245	Low
Cell_1955	0.765915597323328	Medium
Cell_1956	0.737058433704078	Medium
Cell_1957	0.686721832491457	Medium
Cell_1958	0.887674964265898	High
Cell_1959	0.779101985041052	Medium
Cell_1960	0.577618310577236	Low
Cell_1961	0.994709224207327	High
Cell_1962	0.622223215177655	Low
Cell_1963	0.565189256099984	Low
Cell_1964	0.606340567697771	Low
Cell_1965	0.690002124174498	Medium
Cell_1966	0.679810584406368	Medium
Cell_1967	0.651331024477258	Low
Cell_1968	0.52219985681586	Low
Cell_1969	0.967391676385887	High
Cell_1970	0.784358514938504	Medium
Cell_1971	0.610401372541673	Low
Cell_1972	0.938980587641709	High
Cell_1973	0.733644403168	Medium
Cell_1974	0.77117490733508	Medium
Cell_1975	0.89219908695668	High
Cell_1976	0.823935136198997	Medium
Cell_1977	0.572446573525667	Low
Cell_1978	0.660818688571453	Low
Cell_1979	0.975527791306376	High
Cell_1980	0.59409924549982	Low
Cell_1981	0.875202124239877	High
Cell_1982	0.729579237638973	Medium
Cell_1983	0.570682524470612	Low
Cell_1984	0.602596538024954	Low
Cell_1985	0.837646749801934	High
Cell_1986	0.569015105254948	Low
Cell_1987	0.707771850400604	Medium
Cell_1988	0.725623515900224	Medium
Cell_1989	0.811473284848034	Medium
Cell_1990	0.625587148708291	Low
Cell_1991	0.732076731859706	Medium
Cell_1992	0.582754614530131	Low
Cell_1993	0.928903226740658	High
Cell_1994	0.578275948646478	Low
Cell_1995	0.544165816856548	Low
Cell_1996	0.94670888595283	High
Cell_1997	0.650310254190117	Low
Cell_1998	0.876043335534632	High
Cell_1999	0.700803323998116	Medium
Cell_2000	0.724279053043574	Medium
Cell_2001	0.579836990102194	Low
Cell_2002	0.57225792563986	Low
Cell_2003	0.574590196018107	Low
Cell_2004	0.757217129925266	Medium
Cell_2005	0.746413653134368	Medium
Cell_2006	0.808171384269372	Medium
Cell_2007	0.723711445345543	Medium
Cell_2008	0.527838357607834	Low
Cell_2009	0.502698154770769	Low
Cell_2010	0.610917100566439	Low
Cell_2011	0.925481611979194	High
Cell_2012	0.633673103060573	Low
Cell_2013	0.799300136626698	Medium
Cell_2014	0.804299848619848	Medium
Cell_2015	0.996079220203683	High
Cell_2016	0.595594980404712	Low
Cell_2017	0.876695292303339	High
Cell_2018	0.621193668572232	Low
Cell_2019	0.663726110011339	Low
Cell_2020	0.501767747336999	Low
Cell_2021	0.998712071799673	High
Cell_2022	0.719029752188362	Medium
Cell_2023	0.998844372457825	High
Cell_2024	0.598359584575519	Low
Cell_2025	0.555738397873938	Low
Cell_2026	0.625368225271814	Low
Cell_2027	0.840238301549107	High
Cell_2028	0.788627148373052	Medium
Cell_2029	0.708173648105003	Medium
Cell_2030	0.864590621786192	High
Cell_2031	0.787094866507687	Medium
Cell_2032	0.7888175745029	Medium
Cell_2033	0.794999563717283	Medium
Cell_2034	0.611464170040563	Low
Cell_2035	0.551746149314567	Low
Cell_2036	0.868253013468347	High
Cell_2037	0.806201878120191	Medium
Cell_2038	0.975606180261821	High
Cell_2039	0.979937932803296	High
Cell_2040	0.872418025042862	High
Cell_2041	0.717415072838776	Medium
Cell_2042	0.5873875686666	Low
Cell_2043	0.717644034419209	Medium
Cell_2044	0.881229093880393	High
Cell_2045	0.959514655522071	High
Cell_2046	0.953348791459575	High
Cell_2047	0.907756414497271	High
Cell_2048	0.59987647132948	Low
Cell_2049	0.524812792660668	Low
Cell_2050	0.739474262809381	Medium
Cell_2051	0.795196684426628	Medium
Cell_2052	0.548310117912479	Low
Cell_2053	0.975445117452182	High
Cell_2054	0.581371569307521	Low
Cell_2055	0.960753131308593	High
Cell_2056	0.563887536409311	Low
Cell_2057	0.831369795254432	Medium
Cell_2058	0.892020963714458	High
Cell_2059	0.882306580897421	High
Cell_2060	0.836285155266523	High
Cell_2061	0.557832951191813	Low
Cell_2062	0.925650743767619	High
Cell_2063	0.808980797417462	Medium
Cell_2064	0.918205777998082	High
Cell_2065	0.584964112378657	Low
Cell_2066	0.505140610039234	Low
Cell_2067	0.661734865629114	Low
Cell_2068	0.634841362247244	Low
Cell_2069	0.912630678038113	High
Cell_2070	0.966830868506804	High
Cell_2071	0.563895741826855	Low
Cell_2072	0.956668803119101	High
Cell_2073	0.802616973873228	Medium
Cell_2074	0.700142583227716	Medium
Cell_2075	0.832897651707754	Medium
Cell_2076	0.883799638599157	High
Cell_2077	0.760947850067168	Medium
Cell_2078	0.697253758553416	Medium
Cell_2079	0.982893416774459	High
Cell_2080	0.524492770317011	Low
Cell_2081	0.576654135831632	Low
Cell_2082	0.848419532761909	High
Cell_2083	0.863892936613411	High
Cell_2084	0.554189707734622	Low
Cell_2085	0.732284272788092	Medium
Cell_2086	0.821062768111005	Medium
Cell_2087	0.698555468930863	Medium
Cell_2088	0.99521512852516	High
Cell_2089	0.839354404946789	High
Cell_2090	0.657659228774719	Low
Cell_2091	0.576884630019777	Low
Cell_2092	0.650625867885537	Low
Cell_2093	0.547257765312679	Low
Cell_2094	0.513437753426842	Low
Cell_2095	0.65524165215902	Low
Cell_2096	0.871219434309751	High
Cell_2097	0.980046106153168	High
Cell_2098	0.707901331363246	Medium
Cell_2099	0.761117703630589	Medium
Cell_2100	0.533759864396416	Low
Cell_2101	0.814920902717859	Medium
Cell_2102	0.676706893602386	Medium
Cell_2103	0.712357326061465	Medium
Cell_2104	0.981884395354427	High
Cell_2105	0.840499243466184	High
Cell_2106	0.859231942216866	High
Cell_2107	0.585314882686362	Low
Cell_2108	0.601804544567131	Low
Cell_2109	0.938274855958298	High
Cell_2110	0.918761262786575	High
Cell_2111	0.860313521232456	High
Cell_2112	0.64053168555256	Low
Cell_2113	0.604995448375121	Low
Cell_2114	0.74707515980117	Medium
Cell_2115	0.760876404121518	Medium
Cell_2116	0.609915905864909	Low
Cell_2117	0.881553351180628	High
Cell_2118	0.512259826529771	Low
Cell_2119	0.855742972576991	High
Cell_2120	0.920443799579516	High
Cell_2121	0.965410536038689	High
Cell_2122	0.831045823637396	Medium
Cell_2123	0.634971109684557	Low
Cell_2124	0.609116730163805	Low
Cell_2125	0.933909085579216	High
Cell_2126	0.512285775854252	Low
Cell_2127	0.925013362197205	High
Cell_2128	0.761966538499109	Medium
Cell_2129	0.717731350916438	Medium
Cell_2130	0.965647373232059	High
Cell_2131	0.582275197957642	Low
Cell_2132	0.689394196029752	Medium
Cell_2133	0.569022468524054	Low
Cell_2134	0.574860538588837	Low
Cell_2135	0.838223623693921	High
Cell_2136	0.781058077933267	Medium
Cell_2137	0.735824221395887	Medium
Cell_2138	0.905550084309652	High
Cell_2139	0.981194266118109	High
Cell_2140	0.757704942021519	Medium
Cell_2141	0.851861384813674	High
Cell_2142	0.590439755003899	Low
Cell_2143	0.677483473555185	Medium
Cell_2144	0.52495139464736	Low
Cell_2145	0.576276851352304	Low
Cell_2146	0.549635859322734	Low
Cell_2147	0.640074038063176	Low
Cell_2148	0.693725101067685	Medium
Cell_2149	0.817079393193126	Medium
Cell_2150	0.853531804401428	High
Cell_2151	0.663009159383364	Low
Cell_2152	0.982591657550074	High
Cell_2153	0.848227223730646	High
Cell_2154	0.580539097078145	Low
Cell_2155	0.684531120816246	Medium
Cell_2156	0.651108879595995	Low
Cell_2157	0.728982883738354	Medium
Cell_2158	0.911641373182647	High
Cell_2159	0.616269675432704	Low
Cell_2160	0.701161112636328	Medium
Cell_2161	0.985806401469745	High
Cell_2162	0.562210372998379	Low
Cell_2163	0.815145038301125	Medium
Cell_2164	0.851933502941392	High
Cell_2165	0.795600142097101	Medium
Cell_2166	0.998258135630749	High
Cell_2167	0.522668050718494	Low
Cell_2168	0.995036268956028	High
Cell_2169	0.872653154656291	High
Cell_2170	0.718374798889272	Medium
Cell_2171	0.576503274380229	Low
Cell_2172	0.724432587740012	Medium
Cell_2173	0.59316235629376	Low
Cell_2174	0.713274291250855	Medium
Cell_2175	0.910389933269471	High
Cell_2176	0.525189457111992	Low
Cell_2177	0.662691075820476	Low
Cell_2178	0.921205964754336	High
Cell_2179	0.520099896471947	Low
Cell_2180	0.895936480606906	High
Cell_2181	0.980814218753949	High
Cell_2182	0.830460243741982	Medium
Cell_2183	0.504358709556982	Low
Cell_2184	0.732894612126984	Medium
Cell_2185	0.858306924346834	High
Cell_2186	0.514091054908931	Low
Cell_2187	0.92274127935525	High
Cell_2188	0.873207704513334	High
Cell_2189	0.63201538217254	Low
Cell_2190	0.872956838109531	High
Cell_2191	0.835791235673241	High
Cell_2192	0.586026366683654	Low
Cell_2193	0.834858234156854	High
Cell_2194	0.965177015750669	High
Cell_2195	0.925487379194237	High
Cell_2196	0.890536617604084	High
Cell_2197	0.842921165633015	High
Cell_2198	0.795684556011111	Medium
Cell_2199	0.701636608457193	Medium
Cell_2200	0.564174056285992	Low
Cell_2201	0.91008223220706	High
Cell_2202	0.858360236161388	High
Cell_2203	0.894162426237017	High
Cell_2204	0.509158000582829	Low
Cell_2205	0.587245070491917	Low
Cell_2206	0.799324484192766	Medium
Cell_2207	0.540319411433302	Low
Cell_2208	0.853657970903441	High
Cell_2209	0.781834387104027	Medium
Cell_2210	0.641403954592533	Low
Cell_2211	0.696028382866643	Medium
Cell_2212	0.836364083923399	High
Cell_2213	0.581089833634906	Low
Cell_2214	0.554250951739959	Low
Cell_2215	0.766722114989534	Medium
Cell_2216	0.551599550177343	Low
Cell_2217	0.54670904262457	Low
Cell_2218	0.819962571025826	Medium
Cell_2219	0.782021218561567	Medium
Cell_2220	0.65276825975161	Low
Cell_2221	0.633004515664652	Low
Cell_2222	0.816250394796953	Medium
Cell_2223	0.915378916775808	High
Cell_2224	0.525677807629108	Low
Cell_2225	0.996167518082075	High
Cell_2226	0.511043596430682	Low
Cell_2227	0.58991944452282	Low
Cell_2228	0.664346037432551	Low
Cell_2229	0.927447858382948	High
Cell_2230	0.592180156614631	Low
Cell_2231	0.897678351262584	High
Cell_2232	0.929426069138572	High
Cell_2233	0.736009766929783	Medium
Cell_2234	0.824101419653744	Medium
Cell_2235	0.662520842277445	Low
Cell_2236	0.73306872905232	Medium
Cell_2237	0.97120364184957	High
Cell_2238	0.622732149320655	Low
Cell_2239	0.511228529619984	Low
Cell_2240	0.983535915263928	High
Cell_2241	0.630024428479373	Low
Cell_2242	0.827053608256392	Medium
Cell_2243	0.537690618773922	Low
Cell_2244	0.984623049502261	High
Cell_2245	0.959269661922008	High
Cell_2246	0.934076268109493	High
Cell_2247	0.712189487414435	Medium
Cell_2248	0.890515987994149	High
Cell_2249	0.649952946347184	Low
Cell_2250	0.644726394210011	Low
Cell_2251	0.999636916560121	High
Cell_2252	0.99351860396564	High
Cell_2253	0.740023170597851	Medium
Cell_2254	0.88113753311336	High
Cell_2255	0.66430596250575	Low
Cell_2256	0.618119423626922	Low
Cell_2257	0.808930015191436	Medium
Cell_2258	0.6702246327186	Medium
Cell_2259	0.5291955138091	Low
Cell_2260	0.990972911124118	High
Cell_2261	0.844020060845651	High
Cell_2262	0.931091110454872	High
Cell_2263	0.730847741826437	Medium
Cell_2264	0.563013599254191	Low
Cell_2265	0.840147722628899	High
Cell_2266	0.509974392596632	Low
Cell_2267	0.581479319836944	Low
Cell_2268	0.947907917550765	High
Cell_2269	0.576578872278333	Low
Cell_2270	0.629320796811953	Low
Cell_2271	0.622012340114452	Low
Cell_2272	0.655932453693822	Low
Cell_2273	0.610623344779015	Low
Cell_2274	0.515273421420716	Low
Cell_2275	0.9515183045296	High
Cell_2276	0.979698732146062	High
Cell_2277	0.971424330724403	High
Cell_2278	0.726650019991212	Medium
Cell_2279	0.718832501210272	Medium
Cell_2280	0.525083073880523	Low
Cell_2281	0.679910634178668	Medium
Cell_2282	0.948322032345459	High
Cell_2283	0.685531583614647	Medium
Cell_2284	0.751642505638301	Medium
Cell_2285	0.763799653039314	Medium
Cell_2286	0.585135032539256	Low
Cell_2287	0.769299388397485	Medium
Cell_2288	0.55524672253523	Low
Cell_2289	0.80705251719337	Medium
Cell_2290	0.772488213493489	Medium
Cell_2291	0.61381434625946	Low
Cell_2292	0.950754326302558	High
Cell_2293	0.599263218347915	Low
Cell_2294	0.710906058782712	Medium
Cell_2295	0.942180929007009	High
Cell_2296	0.619100423296914	Low
Cell_2297	0.645815299125388	Low
Cell_2298	0.938197634764947	High
Cell_2299	0.809536237502471	Medium
Cell_2300	0.928649376844987	High
Cell_2301	0.738642166252248	Medium
Cell_2302	0.947115479968488	High
Cell_2303	0.584534678375348	Low
Cell_2304	0.810535068856552	Medium
Cell_2305	0.861380264861509	High
Cell_2306	0.595108081703074	Low
Cell_2307	0.784357751137577	Medium
Cell_2308	0.835765663767233	High
Cell_2309	0.959605449344963	High
Cell_2310	0.662779848906212	Low
Cell_2311	0.773376035154797	Medium
Cell_2312	0.502495589316823	Low
Cell_2313	0.685058070695959	Medium
Cell_2314	0.81881071231328	Medium
Cell_2315	0.804803505074233	Medium
Cell_2316	0.909146084566601	High
Cell_2317	0.558945898315869	Low
Cell_2318	0.831678835558705	Medium
Cell_2319	0.600803627632558	Low
Cell_2320	0.793429770739749	Medium
Cell_2321	0.847534989356063	High
Cell_2322	0.764144073938951	Medium
Cell_2323	0.684760755044408	Medium
Cell_2324	0.849236202775501	High
Cell_2325	0.73685222864151	Medium
Cell_2326	0.615403924020939	Low
Cell_2327	0.727067348314449	Medium
Cell_2328	0.539595959591679	Low
Cell_2329	0.628840286866762	Low
Cell_2330	0.777040250366554	Medium
Cell_2331	0.510879896581173	Low
Cell_2332	0.605551031883806	Low
Cell_2333	0.818196696112864	Medium
Cell_2334	0.858486885554157	High
Cell_2335	0.888431202736683	High
Cell_2336	0.536604282679036	Low
Cell_2337	0.54937418573536	Low
Cell_2338	0.97319778020028	High
Cell_2339	0.965441703912802	High
Cell_2340	0.96072577079758	High
Cell_2341	0.824969324166887	Medium
Cell_2342	0.578175183036365	Low
Cell_2343	0.95507183438167	High
Cell_2344	0.961030943901278	High
Cell_2345	0.584620306966826	Low
Cell_2346	0.536683657788672	Low
Cell_2347	0.783114465535618	Medium
Cell_2348	0.682702648453414	Medium
Cell_2349	0.730083309463225	Medium
Cell_2350	0.732368456199765	Medium
Cell_2351	0.88945355406031	High
Cell_2352	0.911833188147284	High
Cell_2353	0.641177526093088	Low
Cell_2354	0.864989157067612	High
Cell_2355	0.747985842986964	Medium
Cell_2356	0.533134150551632	Low
Cell_2357	0.518823915277608	Low
Cell_2358	0.618792537017725	Low
Cell_2359	0.609198055113666	Low
Cell_2360	0.711193137452938	Medium
Cell_2361	0.774875816539861	Medium
Cell_2362	0.856868802336976	High
Cell_2363	0.619997054338455	Low
Cell_2364	0.947841006563976	High
Cell_2365	0.741311894031242	Medium
Cell_2366	0.631423500948586	Low
Cell_2367	0.659959380165674	Low
Cell_2368	0.83215098711662	Medium
Cell_2369	0.864025680697523	High
Cell_2370	0.785717975464649	Medium
Cell_2371	0.939347538165748	High
Cell_2372	0.704601639416069	Medium
Cell_2373	0.602697894792072	Low
Cell_2374	0.735410208581015	Medium
Cell_2375	0.689703887677751	Medium
Cell_2376	0.623782481183298	Low
Cell_2377	0.962516262894496	High
Cell_2378	0.733087353291921	Medium
Cell_2379	0.506970841670409	Low
Cell_2380	0.971612369059585	High
Cell_2381	0.687272827723064	Medium
Cell_2382	0.504020767752081	Low
