Regulator	Target	Edge_Value	Source	Gold_Standard_Value
G55	G4098	1	IEntropy_True_Positive_Corrected	1
G309	G3911	1	IEntropy_True_Positive_Corrected	1
G92	G69	1	IEntropy_True_Positive_Corrected	1
G268	G1645	1	IEntropy_True_Positive_Corrected	1
G333	G1645	1	IEntropy_True_Positive_Corrected	1
G66	G1645	1	IEntropy_True_Positive_Corrected	1
G268	G1394	1	IEntropy_True_Positive_Corrected	1
G333	G1394	1	IEntropy_True_Positive_Corrected	1
G55	G2708	1	IEntropy_True_Positive_Corrected	1
G23	G3221	1	IEntropy_True_Positive_Corrected	1
G92	G3221	1	IEntropy_True_Positive_Corrected	1
G281	G3221	1	IEntropy_True_Positive_Corrected	1
G192	G3221	1	IEntropy_True_Positive_Corrected	1
G268	G3221	1	IEntropy_True_Positive_Corrected	1
G282	G3221	1	IEntropy_True_Positive_Corrected	1
G333	G3221	1	IEntropy_True_Positive_Corrected	1
G220	G3221	1	IEntropy_True_Positive_Corrected	1
G268	G2303	1	IEntropy_True_Positive_Corrected	1
G333	G2303	1	IEntropy_True_Positive_Corrected	1
G86	G2809	1	IEntropy_True_Positive_Corrected	1
G55	G1767	1	IEntropy_True_Positive_Corrected	1
G55	G539	1	IEntropy_True_Positive_Corrected	1
G89	G2737	1	IEntropy_True_Positive_Corrected	1
G23	G2737	1	IEntropy_True_Positive_Corrected	1
G19	G2737	1	IEntropy_True_Positive_Corrected	1
G210	G2737	1	IEntropy_True_Positive_Corrected	1
G110	G413	1	IEntropy_True_Positive_Corrected	1
G219	G413	1	IEntropy_True_Positive_Corrected	1
G113	G3457	1	IEntropy_True_Positive_Corrected	1
G183	G3457	1	IEntropy_True_Positive_Corrected	1
G281	G3457	1	IEntropy_True_Positive_Corrected	1
G315	G3457	1	IEntropy_True_Positive_Corrected	1
G55	G3457	1	IEntropy_True_Positive_Corrected	1
G199	G3414	1	IEntropy_True_Positive_Corrected	1
G244	G4107	1	IEntropy_True_Positive_Corrected	1
G73	G2469	1	IEntropy_True_Positive_Corrected	1
G313	G2469	1	IEntropy_True_Positive_Corrected	1
G268	G2393	1	IEntropy_True_Positive_Corrected	1
G55	G2393	1	IEntropy_True_Positive_Corrected	1
G333	G2393	1	IEntropy_True_Positive_Corrected	1
G84	G2678	1	IEntropy_True_Positive_Corrected	1
G55	G1464	1	IEntropy_True_Positive_Corrected	1
G282	G1464	1	IEntropy_True_Positive_Corrected	1
G92	G1332	1	IEntropy_True_Positive_Corrected	1
G268	G2242	1	IEntropy_True_Positive_Corrected	1
G55	G2242	1	IEntropy_True_Positive_Corrected	1
G333	G2242	1	IEntropy_True_Positive_Corrected	1
G305	G2228	1	IEntropy_True_Positive_Corrected	1
G55	G3730	1	IEntropy_True_Positive_Corrected	1
G55	G3681	1	IEntropy_True_Positive_Corrected	1
G235	G658	1	IEntropy_True_Positive_Corrected	1
G199	G1365	1	IEntropy_True_Positive_Corrected	1
G55	G1551	1	IEntropy_True_Positive_Corrected	1
G282	G1551	1	IEntropy_True_Positive_Corrected	1
G277	G204	1	IEntropy_True_Positive_Corrected	1
G268	G204	1	IEntropy_True_Positive_Corrected	1
G55	G204	1	IEntropy_True_Positive_Corrected	1
G333	G204	1	IEntropy_True_Positive_Corrected	1
G89	G210	1	IEntropy_True_Positive_Corrected	1
G23	G1705	1	IEntropy_True_Positive_Corrected	1
G92	G1705	1	IEntropy_True_Positive_Corrected	1
G192	G1705	1	IEntropy_True_Positive_Corrected	1
G268	G1705	1	IEntropy_True_Positive_Corrected	1
G333	G1705	1	IEntropy_True_Positive_Corrected	1
G220	G1705	1	IEntropy_True_Positive_Corrected	1
G268	G333	1	IEntropy_True_Positive_Corrected	1
G116	G678	1	IEntropy_True_Positive_Corrected	1
G92	G678	1	IEntropy_True_Positive_Corrected	1
G192	G678	1	IEntropy_True_Positive_Corrected	1
G220	G678	1	IEntropy_True_Positive_Corrected	1
G23	G3584	1	IEntropy_True_Positive_Corrected	1
G55	G3584	1	IEntropy_True_Positive_Corrected	1
G281	G4329	1	IEntropy_True_Positive_Corrected	1
G244	G4329	1	IEntropy_True_Positive_Corrected	1
G110	G911	1	IEntropy_True_Positive_Corrected	1
G219	G911	1	IEntropy_True_Positive_Corrected	1
G55	G2724	1	IEntropy_True_Positive_Corrected	1
G116	G2043	1	IEntropy_True_Positive_Corrected	1
G92	G2043	1	IEntropy_True_Positive_Corrected	1
G192	G2043	1	IEntropy_True_Positive_Corrected	1
G220	G2043	1	IEntropy_True_Positive_Corrected	1
G55	G1586	1	IEntropy_True_Positive_Corrected	1
G23	G4322	1	IEntropy_True_Positive_Corrected	1
G55	G4322	1	IEntropy_True_Positive_Corrected	1
G55	G3336	1	IEntropy_True_Positive_Corrected	1
G55	G60	1	IEntropy_True_Positive_Corrected	1
G282	G60	1	IEntropy_True_Positive_Corrected	1
G55	G3896	1	IEntropy_True_Positive_Corrected	1
G55	G3768	1	IEntropy_True_Positive_Corrected	1
G55	G3296	1	IEntropy_True_Positive_Corrected	1
G282	G3296	1	IEntropy_True_Positive_Corrected	1
G176	G3296	1	IEntropy_True_Positive_Corrected	1
G305	G408	1	IEntropy_True_Positive_Corrected	1
G309	G1654	1	IEntropy_True_Positive_Corrected	1
G23	G3775	1	IEntropy_True_Positive_Corrected	1
G55	G3775	1	IEntropy_True_Positive_Corrected	1
G193	G367	1	IEntropy_True_Positive_Corrected	1
G309	G3670	1	IEntropy_True_Positive_Corrected	1
G277	G1058	1	IEntropy_True_Positive_Corrected	1
G55	G1058	1	IEntropy_True_Positive_Corrected	1
G86	G1058	1	IEntropy_True_Positive_Corrected	1
G199	G657	1	IEntropy_True_Positive_Corrected	1
G55	G1778	1	IEntropy_True_Positive_Corrected	1
G282	G1778	1	IEntropy_True_Positive_Corrected	1
G176	G1778	1	IEntropy_True_Positive_Corrected	1
G73	G1170	1	IEntropy_True_Positive_Corrected	1
G92	G4251	1	IEntropy_True_Positive_Corrected	1
G309	G2553	1	IEntropy_True_Positive_Corrected	1
G89	G2553	1	IEntropy_True_Positive_Corrected	1
G210	G2553	1	IEntropy_True_Positive_Corrected	1
G305	G246	1	IEntropy_True_Positive_Corrected	1
G281	G2217	1	IEntropy_True_Positive_Corrected	1
G244	G2217	1	IEntropy_True_Positive_Corrected	1
G313	G4417	1	IEntropy_True_Positive_Corrected	1
G92	G925	1	IEntropy_True_Positive_Corrected	1
G192	G925	1	IEntropy_True_Positive_Corrected	1
G220	G925	1	IEntropy_True_Positive_Corrected	1
G92	G3586	1	IEntropy_True_Positive_Corrected	1
G125	G2123	1	IEntropy_True_Positive_Corrected	1
G268	G3108	1	IEntropy_True_Positive_Corrected	1
G55	G3108	1	IEntropy_True_Positive_Corrected	1
G333	G3108	1	IEntropy_True_Positive_Corrected	1
G55	G989	1	IEntropy_True_Positive_Corrected	1
G23	G2932	1	IEntropy_True_Positive_Corrected	1
G268	G3938	1	IEntropy_True_Positive_Corrected	1
G333	G3938	1	IEntropy_True_Positive_Corrected	1
G73	G2381	1	IEntropy_True_Positive_Corrected	1
G305	G823	1	IEntropy_True_Positive_Corrected	1
G268	G1589	1	IEntropy_True_Positive_Corrected	1
G333	G1589	1	IEntropy_True_Positive_Corrected	1
G23	G900	1	IEntropy_True_Positive_Corrected	1
G55	G900	1	IEntropy_True_Positive_Corrected	1
G23	G2844	1	IEntropy_True_Positive_Corrected	1
G55	G2844	1	IEntropy_True_Positive_Corrected	1
G313	G3099	1	IEntropy_True_Positive_Corrected	1
G92	G3817	1	IEntropy_True_Positive_Corrected	1
G55	G3189	1	IEntropy_True_Positive_Corrected	1
G66	G3189	1	IEntropy_True_Positive_Corrected	1
G55	G2388	1	IEntropy_True_Positive_Corrected	1
G309	G1079	1	IEntropy_True_Positive_Corrected	1
G268	G1846	1	IEntropy_True_Positive_Corrected	1
G333	G1846	1	IEntropy_True_Positive_Corrected	1
G23	G2360	1	IEntropy_True_Positive_Corrected	1
G55	G2360	1	IEntropy_True_Positive_Corrected	1
G92	G4003	1	IEntropy_True_Positive_Corrected	1
G192	G4003	1	IEntropy_True_Positive_Corrected	1
G268	G4003	1	IEntropy_True_Positive_Corrected	1
G333	G4003	1	IEntropy_True_Positive_Corrected	1
G268	G3184	1	IEntropy_True_Positive_Corrected	1
G55	G3184	1	IEntropy_True_Positive_Corrected	1
G333	G3184	1	IEntropy_True_Positive_Corrected	1
G92	G2855	1	IEntropy_True_Positive_Corrected	1
G172	G2855	1	IEntropy_True_Positive_Corrected	1
G110	G1330	1	IEntropy_True_Positive_Corrected	1
G219	G1330	1	IEntropy_True_Positive_Corrected	1
G55	G681	1	IEntropy_True_Positive_Corrected	1
G86	G1491	1	IEntropy_True_Positive_Corrected	1
G282	G2896	1	IEntropy_True_Positive_Corrected	1
G121	G2896	1	IEntropy_True_Positive_Corrected	1
G66	G2896	1	IEntropy_True_Positive_Corrected	1
G305	G2125	1	IEntropy_True_Positive_Corrected	1
G55	G1499	1	IEntropy_True_Positive_Corrected	1
G55	G4016	1	IEntropy_True_Positive_Corrected	1
G66	G4016	1	IEntropy_True_Positive_Corrected	1
G55	G2319	1	IEntropy_True_Positive_Corrected	1
G313	G1039	1	IEntropy_True_Positive_Corrected	1
G23	G1965	1	IEntropy_True_Positive_Corrected	1
G55	G1420	1	IEntropy_True_Positive_Corrected	1
G55	G2775	1	IEntropy_True_Positive_Corrected	1
G92	G3074	1	IEntropy_True_Positive_Corrected	1
G116	G1186	1	IEntropy_True_Positive_Corrected	1
G209	G2244	1	IEntropy_True_Positive_Corrected	1
G86	G2244	1	IEntropy_True_Positive_Corrected	1
G268	G4072	1	IEntropy_True_Positive_Corrected	1
G333	G4072	1	IEntropy_True_Positive_Corrected	1
G66	G4072	1	IEntropy_True_Positive_Corrected	1
G23	G1941	1	IEntropy_True_Positive_Corrected	1
G66	G1564	1	IEntropy_True_Positive_Corrected	1
G92	G3528	1	IEntropy_True_Positive_Corrected	1
G268	G3528	1	IEntropy_True_Positive_Corrected	1
G333	G3528	1	IEntropy_True_Positive_Corrected	1
G309	G2616	1	IEntropy_True_Positive_Corrected	1
G92	G1771	1	IEntropy_True_Positive_Corrected	1
G192	G1771	1	IEntropy_True_Positive_Corrected	1
G220	G1771	1	IEntropy_True_Positive_Corrected	1
G92	G2626	1	IEntropy_True_Positive_Corrected	1
G150	G3345	1	IEntropy_True_Positive_Corrected	1
G86	G3345	1	IEntropy_True_Positive_Corrected	1
G23	G785	1	IEntropy_True_Positive_Corrected	1
G55	G3433	1	IEntropy_True_Positive_Corrected	1
G55	G589	1	IEntropy_True_Positive_Corrected	1
G31	G1155	1	IEntropy_True_Positive_Corrected	1
G305	G3185	1	IEntropy_True_Positive_Corrected	1
G55	G4100	1	IEntropy_True_Positive_Corrected	1
G11	G3659	1	IEntropy_True_Positive_Corrected	1
G23	G3638	1	IEntropy_True_Positive_Corrected	1
G192	G3638	1	IEntropy_True_Positive_Corrected	1
G309	G3543	1	IEntropy_True_Positive_Corrected	1
G92	G688	1	IEntropy_True_Positive_Corrected	1
G89	G972	1	IEntropy_True_Positive_Corrected	1
G199	G4400	1	IEntropy_True_Positive_Corrected	1
G73	G3373	1	IEntropy_True_Positive_Corrected	1
G313	G3373	1	IEntropy_True_Positive_Corrected	1
G57	G82	1	IEntropy_True_Positive_Corrected	1
G259	G4220	1	IEntropy_True_Positive_Corrected	1
G244	G4220	1	IEntropy_True_Positive_Corrected	1
G268	G4220	1	IEntropy_True_Positive_Corrected	1
G55	G4220	1	IEntropy_True_Positive_Corrected	1
G333	G4220	1	IEntropy_True_Positive_Corrected	1
G92	G2741	1	IEntropy_True_Positive_Corrected	1
G235	G2741	1	IEntropy_True_Positive_Corrected	1
G55	G3386	1	IEntropy_True_Positive_Corrected	1
G10	G3688	1	IEntropy_True_Positive_Corrected	1
G31	G3688	1	IEntropy_True_Positive_Corrected	1
G116	G3739	1	IEntropy_True_Positive_Corrected	1
G92	G3739	1	IEntropy_True_Positive_Corrected	1
G192	G3739	1	IEntropy_True_Positive_Corrected	1
G220	G3739	1	IEntropy_True_Positive_Corrected	1
