Regulator	Target	Edge_Value	Source	Gold_Standard_Value
G284	G4	1	IEntropy_True_Positive	1
G219	G4	1	IEntropy_True_Positive	1
G116	G4	1	IEntropy_True_Positive	1
G36	G4	1	IEntropy_True_Positive	1
G299	G4	1	IEntropy_True_Positive	1
G89	G4	1	IEntropy_True_Positive	1
G138	G4	1	IEntropy_True_Positive	1
G216	G4	1	IEntropy_True_Positive	1
G332	G4	1	IEntropy_True_Positive	1
G188	G4	1	IEntropy_True_Positive	1
G197	G4	1	IEntropy_True_Positive	1
G10	G4	1	IEntropy_True_Positive	1
G23	G4	1	IEntropy_True_Positive	1
G113	G4	1	IEntropy_True_Positive	1
G183	G4	1	IEntropy_True_Positive	1
G73	G4	1	IEntropy_True_Positive	1
G151	G4	1	IEntropy_True_Positive	1
G92	G4	1	IEntropy_True_Positive	1
G281	G4	1	IEntropy_True_Positive	1
G150	G4	1	IEntropy_True_Positive	1
G244	G4	1	IEntropy_True_Positive	1
G167	G4	1	IEntropy_True_Positive	1
G19	G4	1	IEntropy_True_Positive	1
G145	G4	1	IEntropy_True_Positive	1
G22	G4	1	IEntropy_True_Positive	1
G178	G4	1	IEntropy_True_Positive	1
G209	G4	1	IEntropy_True_Positive	1
G313	G4	1	IEntropy_True_Positive	1
G31	G4	1	IEntropy_True_Positive	1
G57	G4	1	IEntropy_True_Positive	1
G277	G4	1	IEntropy_True_Positive	1
G192	G4	1	IEntropy_True_Positive	1
G305	G4	1	IEntropy_True_Positive	1
G280	G4	1	IEntropy_True_Positive	1
G268	G4	1	IEntropy_True_Positive	1
G315	G4	1	IEntropy_True_Positive	1
G48	G4	1	IEntropy_True_Positive	1
G208	G4	1	IEntropy_True_Positive	1
G55	G4	1	IEntropy_True_Positive	1
G162	G4	1	IEntropy_True_Positive	1
G193	G4	1	IEntropy_True_Positive	1
G69	G4	1	IEntropy_True_Positive	1
G282	G4	1	IEntropy_True_Positive	1
G278	G4	1	IEntropy_True_Positive	1
G264	G4	1	IEntropy_True_Positive	1
G210	G4	1	IEntropy_True_Positive	1
G328	G4	1	IEntropy_True_Positive	1
G333	G4	1	IEntropy_True_Positive	1
G125	G4	1	IEntropy_True_Positive	1
G176	G4	1	IEntropy_True_Positive	1
G121	G4	1	IEntropy_True_Positive	1
G84	G4	1	IEntropy_True_Positive	1
G202	G4	1	IEntropy_True_Positive	1
G140	G4	1	IEntropy_True_Positive	1
G66	G4	1	IEntropy_True_Positive	1
G6	G4	1	IEntropy_True_Positive	1
G168	G4	1	IEntropy_True_Positive	1
G199	G4	1	IEntropy_True_Positive	1
G220	G4	1	IEntropy_True_Positive	1
G179	G4	1	IEntropy_True_Positive	1
G86	G4	1	IEntropy_True_Positive	1
G207	G4	1	IEntropy_True_Positive	1
G235	G4	1	IEntropy_True_Positive	1
G82	G4	1	IEntropy_True_Positive	1
G323	G4	1	IEntropy_True_Positive	1
G172	G4	1	IEntropy_True_Positive	1
G259	G3662	1	IEntropy_True_Positive	1
G7	G3662	1	IEntropy_True_Positive	1
G76	G3662	1	IEntropy_True_Positive	1
G13	G3662	1	IEntropy_True_Positive	1
G187	G3662	1	IEntropy_True_Positive	1
G110	G3662	1	IEntropy_True_Positive	1
G309	G3662	1	IEntropy_True_Positive	1
G11	G3662	1	IEntropy_True_Positive	1
G254	G3662	1	IEntropy_True_Positive	1
G284	G3662	1	IEntropy_True_Positive	1
G219	G3662	1	IEntropy_True_Positive	1
G116	G3662	1	IEntropy_True_Positive	1
G36	G3662	1	IEntropy_True_Positive	1
G299	G3662	1	IEntropy_True_Positive	1
G89	G3662	1	IEntropy_True_Positive	1
G138	G3662	1	IEntropy_True_Positive	1
G216	G3662	1	IEntropy_True_Positive	1
G332	G3662	1	IEntropy_True_Positive	1
G188	G3662	1	IEntropy_True_Positive	1
G4	G3662	1	IEntropy_True_Positive	1
G197	G3662	1	IEntropy_True_Positive	1
G10	G3662	1	IEntropy_True_Positive	1
G23	G3662	1	IEntropy_True_Positive	1
G113	G3662	1	IEntropy_True_Positive	1
G183	G3662	1	IEntropy_True_Positive	1
G73	G3662	1	IEntropy_True_Positive	1
G151	G3662	1	IEntropy_True_Positive	1
G92	G3662	1	IEntropy_True_Positive	1
G281	G3662	1	IEntropy_True_Positive	1
G150	G3662	1	IEntropy_True_Positive	1
G244	G3662	1	IEntropy_True_Positive	1
G167	G3662	1	IEntropy_True_Positive	1
G19	G3662	1	IEntropy_True_Positive	1
G145	G3662	1	IEntropy_True_Positive	1
G22	G3662	1	IEntropy_True_Positive	1
G178	G3662	1	IEntropy_True_Positive	1
G209	G3662	1	IEntropy_True_Positive	1
G313	G3662	1	IEntropy_True_Positive	1
G31	G3662	1	IEntropy_True_Positive	1
G57	G3662	1	IEntropy_True_Positive	1
G277	G3662	1	IEntropy_True_Positive	1
G192	G3662	1	IEntropy_True_Positive	1
G305	G3662	1	IEntropy_True_Positive	1
G280	G3662	1	IEntropy_True_Positive	1
G268	G3662	1	IEntropy_True_Positive	1
G315	G3662	1	IEntropy_True_Positive	1
G48	G3662	1	IEntropy_True_Positive	1
G208	G3662	1	IEntropy_True_Positive	1
G55	G3662	1	IEntropy_True_Positive	1
G162	G3662	1	IEntropy_True_Positive	1
G193	G3662	1	IEntropy_True_Positive	1
G69	G3662	1	IEntropy_True_Positive	1
G282	G3662	1	IEntropy_True_Positive	1
G278	G3662	1	IEntropy_True_Positive	1
G264	G3662	1	IEntropy_True_Positive	1
G210	G3662	1	IEntropy_True_Positive	1
G328	G3662	1	IEntropy_True_Positive	1
G333	G3662	1	IEntropy_True_Positive	1
G125	G3662	1	IEntropy_True_Positive	1
G176	G3662	1	IEntropy_True_Positive	1
G121	G3662	1	IEntropy_True_Positive	1
G84	G3662	1	IEntropy_True_Positive	1
G202	G3662	1	IEntropy_True_Positive	1
G140	G3662	1	IEntropy_True_Positive	1
G66	G3662	1	IEntropy_True_Positive	1
G6	G3662	1	IEntropy_True_Positive	1
G168	G3662	1	IEntropy_True_Positive	1
G199	G3662	1	IEntropy_True_Positive	1
G220	G3662	1	IEntropy_True_Positive	1
G179	G3662	1	IEntropy_True_Positive	1
G86	G3662	1	IEntropy_True_Positive	1
G207	G3662	1	IEntropy_True_Positive	1
G235	G3662	1	IEntropy_True_Positive	1
G82	G3662	1	IEntropy_True_Positive	1
G323	G3662	1	IEntropy_True_Positive	1
G172	G3662	1	IEntropy_True_Positive	1
G259	G3365	1	IEntropy_True_Positive	1
G7	G3365	1	IEntropy_True_Positive	1
G76	G3365	1	IEntropy_True_Positive	1
G13	G3365	1	IEntropy_True_Positive	1
G187	G3365	1	IEntropy_True_Positive	1
G110	G3365	1	IEntropy_True_Positive	1
G309	G3365	1	IEntropy_True_Positive	1
G11	G3365	1	IEntropy_True_Positive	1
G254	G3365	1	IEntropy_True_Positive	1
G284	G3365	1	IEntropy_True_Positive	1
G219	G3365	1	IEntropy_True_Positive	1
G116	G3365	1	IEntropy_True_Positive	1
G36	G3365	1	IEntropy_True_Positive	1
G299	G3365	1	IEntropy_True_Positive	1
G89	G3365	1	IEntropy_True_Positive	1
G138	G3365	1	IEntropy_True_Positive	1
G216	G3365	1	IEntropy_True_Positive	1
G332	G3365	1	IEntropy_True_Positive	1
G188	G3365	1	IEntropy_True_Positive	1
G4	G3365	1	IEntropy_True_Positive	1
G197	G3365	1	IEntropy_True_Positive	1
G10	G3365	1	IEntropy_True_Positive	1
G23	G3365	1	IEntropy_True_Positive	1
G113	G3365	1	IEntropy_True_Positive	1
G183	G3365	1	IEntropy_True_Positive	1
G73	G3365	1	IEntropy_True_Positive	1
G151	G3365	1	IEntropy_True_Positive	1
G92	G3365	1	IEntropy_True_Positive	1
G281	G3365	1	IEntropy_True_Positive	1
G150	G3365	1	IEntropy_True_Positive	1
G244	G3365	1	IEntropy_True_Positive	1
G167	G3365	1	IEntropy_True_Positive	1
G19	G3365	1	IEntropy_True_Positive	1
G145	G3365	1	IEntropy_True_Positive	1
G22	G3365	1	IEntropy_True_Positive	1
G178	G3365	1	IEntropy_True_Positive	1
G209	G3365	1	IEntropy_True_Positive	1
G313	G3365	1	IEntropy_True_Positive	1
G31	G3365	1	IEntropy_True_Positive	1
G57	G3365	1	IEntropy_True_Positive	1
G277	G3365	1	IEntropy_True_Positive	1
G192	G3365	1	IEntropy_True_Positive	1
G305	G3365	1	IEntropy_True_Positive	1
G280	G3365	1	IEntropy_True_Positive	1
G268	G3365	1	IEntropy_True_Positive	1
G315	G3365	1	IEntropy_True_Positive	1
G48	G3365	1	IEntropy_True_Positive	1
G208	G3365	1	IEntropy_True_Positive	1
G55	G3365	1	IEntropy_True_Positive	1
G162	G3365	1	IEntropy_True_Positive	1
G193	G3365	1	IEntropy_True_Positive	1
G69	G3365	1	IEntropy_True_Positive	1
G282	G3365	1	IEntropy_True_Positive	1
G278	G3365	1	IEntropy_True_Positive	1
G264	G3365	1	IEntropy_True_Positive	1
G210	G3365	1	IEntropy_True_Positive	1
G328	G3365	1	IEntropy_True_Positive	1
G333	G3365	1	IEntropy_True_Positive	1
G125	G3365	1	IEntropy_True_Positive	1
G176	G3365	1	IEntropy_True_Positive	1
G121	G3365	1	IEntropy_True_Positive	1
G84	G3365	1	IEntropy_True_Positive	1
G202	G3365	1	IEntropy_True_Positive	1
G140	G3365	1	IEntropy_True_Positive	1
G66	G3365	1	IEntropy_True_Positive	1
G6	G3365	1	IEntropy_True_Positive	1
G168	G3365	1	IEntropy_True_Positive	1
G199	G3365	1	IEntropy_True_Positive	1
G220	G3365	1	IEntropy_True_Positive	1
G179	G3365	1	IEntropy_True_Positive	1
G86	G3365	1	IEntropy_True_Positive	1
G207	G3365	1	IEntropy_True_Positive	1
G235	G3365	1	IEntropy_True_Positive	1
G82	G3365	1	IEntropy_True_Positive	1
G323	G3365	1	IEntropy_True_Positive	1
G172	G3365	1	IEntropy_True_Positive	1
G259	G1398	1	IEntropy_True_Positive	1
G7	G1398	1	IEntropy_True_Positive	1
G76	G1398	1	IEntropy_True_Positive	1
G13	G1398	1	IEntropy_True_Positive	1
G187	G1398	1	IEntropy_True_Positive	1
G110	G1398	1	IEntropy_True_Positive	1
G309	G1398	1	IEntropy_True_Positive	1
G11	G1398	1	IEntropy_True_Positive	1
G254	G1398	1	IEntropy_True_Positive	1
G284	G1398	1	IEntropy_True_Positive	1
G219	G1398	1	IEntropy_True_Positive	1
G116	G1398	1	IEntropy_True_Positive	1
G36	G1398	1	IEntropy_True_Positive	1
G299	G1398	1	IEntropy_True_Positive	1
G89	G1398	1	IEntropy_True_Positive	1
G138	G1398	1	IEntropy_True_Positive	1
G216	G1398	1	IEntropy_True_Positive	1
G332	G1398	1	IEntropy_True_Positive	1
G188	G1398	1	IEntropy_True_Positive	1
G4	G1398	1	IEntropy_True_Positive	1
G197	G1398	1	IEntropy_True_Positive	1
G10	G1398	1	IEntropy_True_Positive	1
G23	G1398	1	IEntropy_True_Positive	1
G113	G1398	1	IEntropy_True_Positive	1
G183	G1398	1	IEntropy_True_Positive	1
G73	G1398	1	IEntropy_True_Positive	1
G151	G1398	1	IEntropy_True_Positive	1
G92	G1398	1	IEntropy_True_Positive	1
G281	G1398	1	IEntropy_True_Positive	1
G150	G1398	1	IEntropy_True_Positive	1
G244	G1398	1	IEntropy_True_Positive	1
G167	G1398	1	IEntropy_True_Positive	1
G19	G1398	1	IEntropy_True_Positive	1
G145	G1398	1	IEntropy_True_Positive	1
G22	G1398	1	IEntropy_True_Positive	1
G178	G1398	1	IEntropy_True_Positive	1
G209	G1398	1	IEntropy_True_Positive	1
G313	G1398	1	IEntropy_True_Positive	1
G31	G1398	1	IEntropy_True_Positive	1
G57	G1398	1	IEntropy_True_Positive	1
G277	G1398	1	IEntropy_True_Positive	1
G192	G1398	1	IEntropy_True_Positive	1
G305	G1398	1	IEntropy_True_Positive	1
G280	G1398	1	IEntropy_True_Positive	1
G268	G1398	1	IEntropy_True_Positive	1
G315	G1398	1	IEntropy_True_Positive	1
G48	G1398	1	IEntropy_True_Positive	1
G208	G1398	1	IEntropy_True_Positive	1
G55	G1398	1	IEntropy_True_Positive	1
G162	G1398	1	IEntropy_True_Positive	1
G193	G1398	1	IEntropy_True_Positive	1
G69	G1398	1	IEntropy_True_Positive	1
G282	G1398	1	IEntropy_True_Positive	1
G278	G1398	1	IEntropy_True_Positive	1
G264	G1398	1	IEntropy_True_Positive	1
G210	G1398	1	IEntropy_True_Positive	1
G328	G1398	1	IEntropy_True_Positive	1
G333	G1398	1	IEntropy_True_Positive	1
G125	G1398	1	IEntropy_True_Positive	1
G176	G1398	1	IEntropy_True_Positive	1
G121	G1398	1	IEntropy_True_Positive	1
G84	G1398	1	IEntropy_True_Positive	1
G202	G1398	1	IEntropy_True_Positive	1
G140	G1398	1	IEntropy_True_Positive	1
G66	G1398	1	IEntropy_True_Positive	1
G6	G1398	1	IEntropy_True_Positive	1
G168	G1398	1	IEntropy_True_Positive	1
G199	G1398	1	IEntropy_True_Positive	1
G220	G1398	1	IEntropy_True_Positive	1
G179	G1398	1	IEntropy_True_Positive	1
G86	G1398	1	IEntropy_True_Positive	1
G207	G1398	1	IEntropy_True_Positive	1
G235	G1398	1	IEntropy_True_Positive	1
G82	G1398	1	IEntropy_True_Positive	1
G323	G1398	1	IEntropy_True_Positive	1
G172	G1398	1	IEntropy_True_Positive	1
G259	G203	1	IEntropy_True_Positive	1
G7	G203	1	IEntropy_True_Positive	1
G76	G203	1	IEntropy_True_Positive	1
G13	G203	1	IEntropy_True_Positive	1
G187	G203	1	IEntropy_True_Positive	1
G110	G203	1	IEntropy_True_Positive	1
G309	G203	1	IEntropy_True_Positive	1
G11	G203	1	IEntropy_True_Positive	1
G254	G203	1	IEntropy_True_Positive	1
G284	G203	1	IEntropy_True_Positive	1
G219	G203	1	IEntropy_True_Positive	1
G116	G203	1	IEntropy_True_Positive	1
G36	G203	1	IEntropy_True_Positive	1
G299	G203	1	IEntropy_True_Positive	1
G89	G203	1	IEntropy_True_Positive	1
G138	G203	1	IEntropy_True_Positive	1
G216	G203	1	IEntropy_True_Positive	1
G332	G203	1	IEntropy_True_Positive	1
G188	G203	1	IEntropy_True_Positive	1
G4	G203	1	IEntropy_True_Positive	1
G197	G203	1	IEntropy_True_Positive	1
G10	G203	1	IEntropy_True_Positive	1
G23	G203	1	IEntropy_True_Positive	1
G113	G203	1	IEntropy_True_Positive	1
G183	G203	1	IEntropy_True_Positive	1
G73	G203	1	IEntropy_True_Positive	1
G151	G203	1	IEntropy_True_Positive	1
G92	G203	1	IEntropy_True_Positive	1
G281	G203	1	IEntropy_True_Positive	1
G150	G203	1	IEntropy_True_Positive	1
G244	G203	1	IEntropy_True_Positive	1
G167	G203	1	IEntropy_True_Positive	1
G19	G203	1	IEntropy_True_Positive	1
G145	G203	1	IEntropy_True_Positive	1
G22	G203	1	IEntropy_True_Positive	1
G178	G203	1	IEntropy_True_Positive	1
G209	G203	1	IEntropy_True_Positive	1
G313	G203	1	IEntropy_True_Positive	1
G31	G203	1	IEntropy_True_Positive	1
G57	G203	1	IEntropy_True_Positive	1
G277	G203	1	IEntropy_True_Positive	1
G192	G203	1	IEntropy_True_Positive	1
G305	G203	1	IEntropy_True_Positive	1
G280	G203	1	IEntropy_True_Positive	1
G268	G203	1	IEntropy_True_Positive	1
G315	G203	1	IEntropy_True_Positive	1
G48	G203	1	IEntropy_True_Positive	1
G208	G203	1	IEntropy_True_Positive	1
G55	G203	1	IEntropy_True_Positive	1
G162	G203	1	IEntropy_True_Positive	1
G193	G203	1	IEntropy_True_Positive	1
G69	G203	1	IEntropy_True_Positive	1
G282	G203	1	IEntropy_True_Positive	1
G278	G203	1	IEntropy_True_Positive	1
G264	G203	1	IEntropy_True_Positive	1
G210	G203	1	IEntropy_True_Positive	1
G328	G203	1	IEntropy_True_Positive	1
G333	G203	1	IEntropy_True_Positive	1
G125	G203	1	IEntropy_True_Positive	1
G176	G203	1	IEntropy_True_Positive	1
G121	G203	1	IEntropy_True_Positive	1
G84	G203	1	IEntropy_True_Positive	1
G202	G203	1	IEntropy_True_Positive	1
G140	G203	1	IEntropy_True_Positive	1
G66	G203	1	IEntropy_True_Positive	1
G6	G203	1	IEntropy_True_Positive	1
G168	G203	1	IEntropy_True_Positive	1
G199	G203	1	IEntropy_True_Positive	1
G220	G203	1	IEntropy_True_Positive	1
G179	G203	1	IEntropy_True_Positive	1
G86	G203	1	IEntropy_True_Positive	1
G207	G203	1	IEntropy_True_Positive	1
G235	G203	1	IEntropy_True_Positive	1
G82	G203	1	IEntropy_True_Positive	1
G323	G203	1	IEntropy_True_Positive	1
G172	G203	1	IEntropy_True_Positive	1
G259	G1776	1	IEntropy_True_Positive	1
G7	G1776	1	IEntropy_True_Positive	1
G76	G1776	1	IEntropy_True_Positive	1
G13	G1776	1	IEntropy_True_Positive	1
G187	G1776	1	IEntropy_True_Positive	1
G110	G1776	1	IEntropy_True_Positive	1
G309	G1776	1	IEntropy_True_Positive	1
G11	G1776	1	IEntropy_True_Positive	1
G254	G1776	1	IEntropy_True_Positive	1
G284	G1776	1	IEntropy_True_Positive	1
G219	G1776	1	IEntropy_True_Positive	1
G116	G1776	1	IEntropy_True_Positive	1
G36	G1776	1	IEntropy_True_Positive	1
G299	G1776	1	IEntropy_True_Positive	1
G89	G1776	1	IEntropy_True_Positive	1
G138	G1776	1	IEntropy_True_Positive	1
G216	G1776	1	IEntropy_True_Positive	1
G332	G1776	1	IEntropy_True_Positive	1
G188	G1776	1	IEntropy_True_Positive	1
G4	G1776	1	IEntropy_True_Positive	1
G197	G1776	1	IEntropy_True_Positive	1
G10	G1776	1	IEntropy_True_Positive	1
G23	G1776	1	IEntropy_True_Positive	1
G113	G1776	1	IEntropy_True_Positive	1
G183	G1776	1	IEntropy_True_Positive	1
G73	G1776	1	IEntropy_True_Positive	1
G151	G1776	1	IEntropy_True_Positive	1
G92	G1776	1	IEntropy_True_Positive	1
G281	G1776	1	IEntropy_True_Positive	1
G150	G1776	1	IEntropy_True_Positive	1
G244	G1776	1	IEntropy_True_Positive	1
G167	G1776	1	IEntropy_True_Positive	1
G19	G1776	1	IEntropy_True_Positive	1
G145	G1776	1	IEntropy_True_Positive	1
G22	G1776	1	IEntropy_True_Positive	1
G178	G1776	1	IEntropy_True_Positive	1
G209	G1776	1	IEntropy_True_Positive	1
G313	G1776	1	IEntropy_True_Positive	1
G31	G1776	1	IEntropy_True_Positive	1
G57	G1776	1	IEntropy_True_Positive	1
G277	G1776	1	IEntropy_True_Positive	1
G192	G1776	1	IEntropy_True_Positive	1
G305	G1776	1	IEntropy_True_Positive	1
G280	G1776	1	IEntropy_True_Positive	1
G268	G1776	1	IEntropy_True_Positive	1
G315	G1776	1	IEntropy_True_Positive	1
G48	G1776	1	IEntropy_True_Positive	1
G208	G1776	1	IEntropy_True_Positive	1
G55	G1776	1	IEntropy_True_Positive	1
G162	G1776	1	IEntropy_True_Positive	1
G193	G1776	1	IEntropy_True_Positive	1
G69	G1776	1	IEntropy_True_Positive	1
G282	G1776	1	IEntropy_True_Positive	1
G278	G1776	1	IEntropy_True_Positive	1
G264	G1776	1	IEntropy_True_Positive	1
G210	G1776	1	IEntropy_True_Positive	1
G328	G1776	1	IEntropy_True_Positive	1
G333	G1776	1	IEntropy_True_Positive	1
G125	G1776	1	IEntropy_True_Positive	1
G176	G1776	1	IEntropy_True_Positive	1
G121	G1776	1	IEntropy_True_Positive	1
G84	G1776	1	IEntropy_True_Positive	1
G202	G1776	1	IEntropy_True_Positive	1
G140	G1776	1	IEntropy_True_Positive	1
G66	G1776	1	IEntropy_True_Positive	1
G6	G1776	1	IEntropy_True_Positive	1
G168	G1776	1	IEntropy_True_Positive	1
G199	G1776	1	IEntropy_True_Positive	1
G220	G1776	1	IEntropy_True_Positive	1
G179	G1776	1	IEntropy_True_Positive	1
G86	G1776	1	IEntropy_True_Positive	1
G207	G1776	1	IEntropy_True_Positive	1
G235	G1776	1	IEntropy_True_Positive	1
G82	G1776	1	IEntropy_True_Positive	1
G323	G1776	1	IEntropy_True_Positive	1
G172	G1776	1	IEntropy_True_Positive	1
G259	G1539	1	IEntropy_True_Positive	1
G7	G1539	1	IEntropy_True_Positive	1
G76	G1539	1	IEntropy_True_Positive	1
G13	G1539	1	IEntropy_True_Positive	1
G187	G1539	1	IEntropy_True_Positive	1
G110	G1539	1	IEntropy_True_Positive	1
G309	G1539	1	IEntropy_True_Positive	1
G11	G1539	1	IEntropy_True_Positive	1
G254	G1539	1	IEntropy_True_Positive	1
G284	G1539	1	IEntropy_True_Positive	1
G219	G1539	1	IEntropy_True_Positive	1
G116	G1539	1	IEntropy_True_Positive	1
G36	G1539	1	IEntropy_True_Positive	1
G299	G1539	1	IEntropy_True_Positive	1
G89	G1539	1	IEntropy_True_Positive	1
G138	G1539	1	IEntropy_True_Positive	1
G216	G1539	1	IEntropy_True_Positive	1
G332	G1539	1	IEntropy_True_Positive	1
G188	G1539	1	IEntropy_True_Positive	1
G4	G1539	1	IEntropy_True_Positive	1
G197	G1539	1	IEntropy_True_Positive	1
G10	G1539	1	IEntropy_True_Positive	1
G23	G1539	1	IEntropy_True_Positive	1
G113	G1539	1	IEntropy_True_Positive	1
G183	G1539	1	IEntropy_True_Positive	1
G73	G1539	1	IEntropy_True_Positive	1
G151	G1539	1	IEntropy_True_Positive	1
G92	G1539	1	IEntropy_True_Positive	1
G281	G1539	1	IEntropy_True_Positive	1
G150	G1539	1	IEntropy_True_Positive	1
G244	G1539	1	IEntropy_True_Positive	1
G167	G1539	1	IEntropy_True_Positive	1
G19	G1539	1	IEntropy_True_Positive	1
G145	G1539	1	IEntropy_True_Positive	1
G22	G1539	1	IEntropy_True_Positive	1
G178	G1539	1	IEntropy_True_Positive	1
G209	G1539	1	IEntropy_True_Positive	1
G313	G1539	1	IEntropy_True_Positive	1
G31	G1539	1	IEntropy_True_Positive	1
G57	G1539	1	IEntropy_True_Positive	1
G277	G1539	1	IEntropy_True_Positive	1
G192	G1539	1	IEntropy_True_Positive	1
G305	G1539	1	IEntropy_True_Positive	1
G280	G1539	1	IEntropy_True_Positive	1
G268	G1539	1	IEntropy_True_Positive	1
G315	G1539	1	IEntropy_True_Positive	1
G48	G1539	1	IEntropy_True_Positive	1
G208	G1539	1	IEntropy_True_Positive	1
G55	G1539	1	IEntropy_True_Positive	1
G162	G1539	1	IEntropy_True_Positive	1
G193	G1539	1	IEntropy_True_Positive	1
G69	G1539	1	IEntropy_True_Positive	1
G282	G1539	1	IEntropy_True_Positive	1
G278	G1539	1	IEntropy_True_Positive	1
G264	G1539	1	IEntropy_True_Positive	1
G210	G1539	1	IEntropy_True_Positive	1
G328	G1539	1	IEntropy_True_Positive	1
G333	G1539	1	IEntropy_True_Positive	1
G125	G1539	1	IEntropy_True_Positive	1
G176	G1539	1	IEntropy_True_Positive	1
G121	G1539	1	IEntropy_True_Positive	1
G84	G1539	1	IEntropy_True_Positive	1
G202	G1539	1	IEntropy_True_Positive	1
G140	G1539	1	IEntropy_True_Positive	1
G66	G1539	1	IEntropy_True_Positive	1
G6	G1539	1	IEntropy_True_Positive	1
G168	G1539	1	IEntropy_True_Positive	1
G199	G1539	1	IEntropy_True_Positive	1
G220	G1539	1	IEntropy_True_Positive	1
G179	G1539	1	IEntropy_True_Positive	1
G86	G1539	1	IEntropy_True_Positive	1
G207	G1539	1	IEntropy_True_Positive	1
G235	G1539	1	IEntropy_True_Positive	1
G82	G1539	1	IEntropy_True_Positive	1
G323	G1539	1	IEntropy_True_Positive	1
G172	G1539	1	IEntropy_True_Positive	1
G259	G4058	1	IEntropy_True_Positive	1
G7	G4058	1	IEntropy_True_Positive	1
G76	G4058	1	IEntropy_True_Positive	1
G13	G4058	1	IEntropy_True_Positive	1
G187	G4058	1	IEntropy_True_Positive	1
G110	G4058	1	IEntropy_True_Positive	1
G309	G4058	1	IEntropy_True_Positive	1
G11	G4058	1	IEntropy_True_Positive	1
G254	G4058	1	IEntropy_True_Positive	1
G284	G4058	1	IEntropy_True_Positive	1
G219	G4058	1	IEntropy_True_Positive	1
G116	G4058	1	IEntropy_True_Positive	1
G36	G4058	1	IEntropy_True_Positive	1
G299	G4058	1	IEntropy_True_Positive	1
G89	G4058	1	IEntropy_True_Positive	1
G138	G4058	1	IEntropy_True_Positive	1
G216	G4058	1	IEntropy_True_Positive	1
G332	G4058	1	IEntropy_True_Positive	1
G188	G4058	1	IEntropy_True_Positive	1
G4	G4058	1	IEntropy_True_Positive	1
G197	G4058	1	IEntropy_True_Positive	1
G10	G4058	1	IEntropy_True_Positive	1
G23	G4058	1	IEntropy_True_Positive	1
G113	G4058	1	IEntropy_True_Positive	1
G183	G4058	1	IEntropy_True_Positive	1
G73	G4058	1	IEntropy_True_Positive	1
G151	G4058	1	IEntropy_True_Positive	1
G92	G4058	1	IEntropy_True_Positive	1
G281	G4058	1	IEntropy_True_Positive	1
G150	G4058	1	IEntropy_True_Positive	1
G244	G4058	1	IEntropy_True_Positive	1
G167	G4058	1	IEntropy_True_Positive	1
G19	G4058	1	IEntropy_True_Positive	1
G145	G4058	1	IEntropy_True_Positive	1
G22	G4058	1	IEntropy_True_Positive	1
G178	G4058	1	IEntropy_True_Positive	1
G209	G4058	1	IEntropy_True_Positive	1
G313	G4058	1	IEntropy_True_Positive	1
G31	G4058	1	IEntropy_True_Positive	1
G57	G4058	1	IEntropy_True_Positive	1
G277	G4058	1	IEntropy_True_Positive	1
G192	G4058	1	IEntropy_True_Positive	1
G305	G4058	1	IEntropy_True_Positive	1
G280	G4058	1	IEntropy_True_Positive	1
G268	G4058	1	IEntropy_True_Positive	1
G315	G4058	1	IEntropy_True_Positive	1
G48	G4058	1	IEntropy_True_Positive	1
G208	G4058	1	IEntropy_True_Positive	1
G55	G4058	1	IEntropy_True_Positive	1
G162	G4058	1	IEntropy_True_Positive	1
G193	G4058	1	IEntropy_True_Positive	1
G69	G4058	1	IEntropy_True_Positive	1
G282	G4058	1	IEntropy_True_Positive	1
G278	G4058	1	IEntropy_True_Positive	1
G264	G4058	1	IEntropy_True_Positive	1
G210	G4058	1	IEntropy_True_Positive	1
G328	G4058	1	IEntropy_True_Positive	1
G333	G4058	1	IEntropy_True_Positive	1
G125	G4058	1	IEntropy_True_Positive	1
G176	G4058	1	IEntropy_True_Positive	1
G121	G4058	1	IEntropy_True_Positive	1
G84	G4058	1	IEntropy_True_Positive	1
G202	G4058	1	IEntropy_True_Positive	1
G140	G4058	1	IEntropy_True_Positive	1
G66	G4058	1	IEntropy_True_Positive	1
G6	G4058	1	IEntropy_True_Positive	1
G168	G4058	1	IEntropy_True_Positive	1
G199	G4058	1	IEntropy_True_Positive	1
G220	G4058	1	IEntropy_True_Positive	1
G179	G4058	1	IEntropy_True_Positive	1
G86	G4058	1	IEntropy_True_Positive	1
G207	G4058	1	IEntropy_True_Positive	1
G235	G4058	1	IEntropy_True_Positive	1
G82	G4058	1	IEntropy_True_Positive	1
G323	G4058	1	IEntropy_True_Positive	1
G172	G4058	1	IEntropy_True_Positive	1
G259	G2990	1	IEntropy_True_Positive	1
G7	G2990	1	IEntropy_True_Positive	1
G76	G2990	1	IEntropy_True_Positive	1
G13	G2990	1	IEntropy_True_Positive	1
G187	G2990	1	IEntropy_True_Positive	1
G110	G2990	1	IEntropy_True_Positive	1
G309	G2990	1	IEntropy_True_Positive	1
G11	G2990	1	IEntropy_True_Positive	1
G254	G2990	1	IEntropy_True_Positive	1
G284	G2990	1	IEntropy_True_Positive	1
G219	G2990	1	IEntropy_True_Positive	1
G116	G2990	1	IEntropy_True_Positive	1
G36	G2990	1	IEntropy_True_Positive	1
G299	G2990	1	IEntropy_True_Positive	1
G89	G2990	1	IEntropy_True_Positive	1
